imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,genres,imdb_rating,imdb_no_votes,Streamer,directors,writers,Age,imdb_id2,tmdb_id
tt14463552,tvMiniSeries,The Longest Night,The Longest Night,2022,2022,268,"Action,Crime,Drama",5.9,2919.0,Netflix,"nm2487693,nm1224750","nm1090685,nm2041570",TV-MA,14463552,201331.0
tt13322978,tvSeries,Fanático,Fanático,2022,0,10,"Comedy,Drama,Music",5.1,189.0,Netflix,nm1202806,"nm9311634,nm9163865,nm9290775",TV-MA,13322978,127428.0
tt14664414,tvSeries,Young Royals,Young Royals,2021,0,50,"Drama,Romance",8.3,40919.0,Netflix,"nm4041098,nm4097336,nm7087171,nm0401811","nm1087368,nm5448205,nm12587245,nm0333576,nm3665235,nm12728382,nm9373178",TV-MA,14664414,125910.0
tt21062288,tvMiniSeries,Hurts Like Hell,Hurts Like Hell,2022,2022,200,"Biography,Drama,Sport",7.3,297.0,Netflix,nm13424164,nm13766990,TV-MA,21062288,204129.0
tt14899624,tvSeries,Another Self,Another Self,2022,0,50,"Drama,Romance",6.7,7017.0,Netflix,nm3155993,"nm13894179,nm5730456,nm2898305,nm13799038",TV-MA,14899624,206180.0
tt14178824,tvSeries,Indian Predator: The Butcher of Delhi,Indian Predator: The Butcher of Delhi,2022,2022,125,"Crime,Documentary,History",6.1,2598.0,Netflix,nm0814546,\N,TV-MA,14178824,205434.0
tt21195488,tvMiniSeries,Street Food: USA,Street Food: USA,2022,2022,30,Documentary,6.8,674.0,Netflix,"nm0586995,nm1628204,nm2684688,nm3975033","nm0312173,nm2770831",TV-MA,21195488,205857.0
tt21030224,tvSeries,How to Build a Sex Room,How to Build a Sex Room,2022,2022,45,Reality-TV,7.0,1204.0,Netflix,\N,\N,TV-MA,21030224,204777.0
tt20871054,tvSeries,Netflix Is a Joke: The Festival,Netflix Is a Joke: The Festival,2022,2022,0,Comedy,5.2,54.0,Netflix,nm1272583,\N,,20871054,
tt14954498,tvMiniSeries,Echoes,Echoes,2022,2022,326,"Drama,Mystery,Thriller",5.9,14973.0,Netflix,"nm0133773,nm2813284,nm1457361,nm1401177","nm5341160,nm5039337,nm4523059,nm6781848,nm0670266,nm0372877,nm2998901,nm5039329",TV-MA,14954498,129612.0
tt13271734,tvMiniSeries,Lost Ollie,Lost Ollie,2022,2022,45,"Adventure,Animation,Drama",7.7,1868.0,Netflix,nm0709056,"nm0431622,nm1306819,nm2100477,nm3355108,nm1199351",TV-PG,13271734,156935.0
tt21315194,tvSeries,I Just Killed My Dad,I Just Killed My Dad,2022,2022,125,"Crime,Documentary",6.7,6228.0,Netflix,nm1341941,\N,TV-MA,21315194,206492.0
tt10291112,tvMiniSeries,"Nisman. The Prosecutor, the President and the Spy","Nisman. The Prosecutor, the President and the Spy",2019,2020,373,"Crime,Documentary,History",7.6,629.0,Netflix,"nm5713229,nm1960325","nm5713229,nm1960325",18,10291112,97164.0
tt1751634,tvSeries,The Sandman,The Sandman,2022,0,45,"Drama,Fantasy,Horror",7.7,165631.0,Netflix,"nm0021772,nm1223381,nm0054954,nm0393776,nm0401563,nm0267287,nm3741255","nm0452663,nm6033245,nm4763161,nm2153286,nm2969011,nm2939882,nm3302706,nm5658986,nm5279709,nm8475555,nm7137658,nm0301274,nm0275286,nm0374302",TV-MA,1751634,90802.0
tt15390524,tvSeries,Partner Track,Partner Track,2022,2022,60,Drama,6.7,7152.0,Netflix,"nm0548159,nm0923330,nm1455688,nm0111845,nm1739200","nm10810514,nm6560134,nm1565392,nm7658068,nm1740989,nm7432438,nm5335115,nm10478521,nm1305006",TV-MA,15390524,135035.0
tt21261420,tvSeries,Chad & JT Go Deep,Chad & JT Go Deep,2022,2022,20,Comedy,7.2,566.0,Netflix,nm3761121,"nm5372912,nm6003006,nm8178166,nm5033707",TV-MA,21261420,205798.0
tt15875168,tvSeries,Mo,Mo,2022,0,30,"Comedy,Drama",7.6,8951.0,Netflix,nm4918462,"nm3112453,nm10111083,nm2550871,nm3858973,nm5617402",,15875168,216289.0
tt15912380,tvMiniSeries,Kakegurui Twin,Kakegurui Twin,2022,2022,24,"Animation,Drama,Mystery",6.6,880.0,Netflix,"nm3210514,nm12725545,nm12530197,nm5799519,nm1703609,nm9314353",nm9126892,TV-14,15912380,138183.0
tt19875850,tvSeries,Tekken: Bloodline,Tekken: Bloodline,2022,2022,22,"Action,Adventure,Animation",6.6,4848.0,Netflix,"nm1450721,nm4469565,nm4846713,nm1493555,nm15097927,nm0840691",nm0383664,TV-14,19875850,195530.0
tt14272704,tvSeries,Rilakkuma's Theme Park Adventure,Rilakkuma's Theme Park Adventure,2022,0,15,"Adventure,Animation,Comedy",6.7,253.0,Netflix,nm7450138,"nm5969727,nm2147104",TV-Y7,14272704,138273.0
tt15527362,tvSeries,Big Tree City,Big Tree City,2022,0,24,"Action,Adventure,Animation",8.3,77.0,Netflix,nm2417217,"nm2687180,nm3063370,nm10379196,nm3258469,nm1348566,nm1427379,nm3199866",TV-Y,15527362,158694.0
tt14906890,tvSeries,Super Giant Robot Brothers,Super Giant Robot Brothers,2022,0,26,"Action,Adventure,Animation",6.7,220.0,Netflix,nm0028764,"nm1159646,nm1624842,nm0085116,nm8465912,nm4380803,nm4765473",TV-Y7,14906890,158138.0
tt15527388,tvSeries,Deepa & Anoop,Deepa & Anoop,2022,0,25,"Adventure,Animation,Comedy",8.1,78.0,Netflix,"nm1030114,nm11552041,nm2163219,nm5613617,nm9402621","nm2545545,nm0444634,nm2381507,nm1710795,nm7474289,nm1100677,nm7605570,nm8649527,nm4246413,nm3958548,nm1414808,nm1487152,nm8303122,nm10530605,nm3414237,nm1263645,nm8555839,nm6281911,nm0759038,nm1509546,nm6482942,nm9816060",TV-Y,15527388,158697.0
tt15135104,tvSeries,Kleo,Kleo,2022,0,44,"Action,Crime,Drama",7.5,12616.0,Netflix,"nm5899290,nm3757862","nm0352514,nm1293138,nm0472277,nm7074991",TV-MA,15135104,206010.0
tt21289712,tvSeries,A Model Family,A Model Family,2022,0,45,"Crime,Drama,Thriller",6.6,1365.0,Netflix,\N,"nm6547221,nm6079249",TV-MA,21289712,132171.0
tt19723700,tvSeries,Family Secrets,Family Secrets,2022,0,50,"Comedy,Drama,Romance",6.0,703.0,Netflix,nm5652339,nm0683323,12,19723700,133490.0
tt15096920,tvSeries,Unsuspicious,Unsuspicious,2022,2022,30,"Comedy,Mystery,Thriller",5.2,232.0,Netflix,"nm0735083,nm7220102","nm3021683,nm5715896,nm7707815,nm0735083,nm4138616",12,15096920,206232.0
tt17641200,tvSeries,High Heat,High Heat,2022,0,45,Drama,6.2,776.0,Netflix,"nm5145285,nm1664036,nm0651057","nm8236619,nm1122534,nm1416659",16,17641200,206087.0
tt13106334,tvSeries,The Girl in the Mirror,The Girl in the Mirror,2022,2022,56,"Drama,Horror,Mystery",6.3,2685.0,Netflix,"nm1665932,nm1037221","nm1037221,nm2162103,nm6818191",TV-MA,13106334,127424.0
tt21332800,tvMiniSeries,School Tales the Series,School Tales the Series,2022,2022,384,"Horror,Mystery",5.3,633.0,Netflix,nm3257659,\N,TV-MA,21332800,203502.0
tt21341988,tvSeries,Ludik,Ludik,2022,2022,60,"Crime,Drama",5.6,632.0,Netflix,"nm1461381,nm5243268","nm3724694,nm4956412",TV-MA,21341988,206910.0
tt21217912,tvMiniSeries,Trainwreck: Woodstock '99,Trainwreck: Woodstock '99,2022,2022,142,"Documentary,History,Music",7.4,20833.0,Netflix,nm3086458,\N,TV-MA,21217912,206246.0
tt21388530,tvMiniSeries,A Kidnapping Scandal: The Florence Cassez Affair,A Kidnapping Scandal: The Florence Cassez Affair,2022,2022,287,"Crime,Documentary",7.0,441.0,Netflix,nm1319671,nm1048978,12,21388530,207242.0
tt21448384,tvSeries,Club América vs. Club América,Club América vs. Club América,2022,0,50,"Documentary,Sport",7.8,124.0,Netflix,"nm2771664,nm9796962,nm1058652,nm3553652","nm14000800,nm10582941,nm12884374,nm1058652,nm9796962",12,21448384,208422.0
tt21264856,tvMiniSeries,Lady Tamara,Lady Tamara,2022,2022,225,"Biography,Reality-TV",4.3,118.0,Netflix,\N,\N,10,21264856,205902.0
tt21107788,tvSeries,Instant Dream Home,Instant Dream Home,2022,0,45,Reality-TV,6.4,1115.0,Netflix,\N,\N,TV-G,21107788,206075.0
tt19113328,tvSeries,Iron Chef: Brazil,Iron Chef: Brazil,2022,0,50,"Game-Show,Reality-TV",7.2,109.0,Netflix,\N,\N,TV-G,19113328,205793.0
tt15018238,tvSeries,Queer Eye: Brazil,Queer Eye: Brazil,2022,0,45,Reality-TV,7.5,226.0,Netflix,nm6502996,"nm11048088,nm8788898",12,15018238,156658.0
tt15907000,tvSeries,Selling the OC,Selling the OC,2022,0,30,Reality-TV,5.6,1460.0,Netflix,\N,nm0228627,TV-MA,15907000,139566.0
tt21425934,tvSeries,Drive Hard: The Maloof Way,Drive Hard: The Maloof Way,2022,0,32,Reality-TV,6.2,267.0,Netflix,\N,\N,TV-14,21425934,207258.0
tt2061527,tvSeries,Tiger & Bunny,Tiger & Bunny,2011,2022,25,"Action,Adventure,Animation",7.2,1202.0,Netflix,"nm0766226,nm0440469,nm1997627,nm2791155,nm1635580","nm3147327,nm5128295,nm4330767,nm5248079,nm0946695,nm5126953",TV-14,2061527,39659.0
tt15432016,tvMiniSeries,Devil in Ohio,Devil in Ohio,2022,2022,356,"Drama,Horror,Mystery",5.9,18767.0,Netflix,"nm0011876,nm0026442,nm0269502,nm0394012","nm10630893,nm9687789,nm1717675,nm1387989,nm0339858,nm11500896",TV-MA,15432016,133700.0
tt13207736,tvMiniSeries,Dahmer - Monster: The Jeffrey Dahmer Story,Dahmer - Monster: The Jeffrey Dahmer Story,2022,2024,534,"Biography,Crime,Drama",7.9,149153.0,Netflix,"nm0528337,nm0054077,nm0899364,nm0000777,nm0002083","nm0107302,nm0614682,nm0573266,nm8512806,nm4270072,nm2903202",TV-MA,13207736,113988.0
tt15264452,tvMiniSeries,The Lørenskog Disappearance,The Lørenskog Disappearance,2022,2022,259,"Crime,Drama",6.0,2677.0,Netflix,"nm2793057,nm0804408","nm10563338,nm0296154,nm1505074,nm8838939,nm7251124",TV-MA,15264452,236787.0
tt8726102,tvMiniSeries,Thai Cave Rescue,Thai Cave Rescue,2022,2022,360,"Adventure,Drama,Thriller",7.8,2326.0,Netflix,"nm1160495,nm5464371","nm2447764,nm2834849",TV-PG,8726102,206903.0
tt21867596,tvMiniSeries,Sins of Our Mother,Sins of Our Mother,2022,2022,141,"Crime,Documentary,Mystery",7.0,6797.0,Netflix,nm1341941,\N,TV-14,21867596,208720.0
tt15039492,tvMiniSeries,The Real Bling Ring: Hollywood Heist,The Real Bling Ring: Hollywood Heist,2022,2022,145,"Crime,Documentary,History",5.8,2122.0,Netflix,nm3070070,\N,TV-MA,15039492,199935.0
tt14036920,tvMiniSeries,Eat the Rich: The GameStop Saga,Eat the Rich: The GameStop Saga,2022,2022,109,Documentary,6.3,4056.0,Netflix,nm2997633,nm0917753,TV-MA,14036920,209663.0
tt14502728,tvSeries,The Imperfects,The Imperfects,2022,2022,45,"Action,Adventure,Drama",6.5,7971.0,Netflix,"nm1134770,nm1962311,nm0372773,nm1018148,nm2240418","nm0259275,nm4073829,nm0372773,nm7118103,nm2421483,nm3401825,nm1122104",TV-MA,14502728,203555.0
tt15054962,tvSeries,Heartbreak High,Heartbreak High,2022,0,50,"Drama,Romance",7.7,9962.0,Netflix,"nm2301323,nm2141868,nm10691633,nm3429827","nm5939618,nm0304449,nm0420924,nm0974592,nm0362705,nm3233286,nm10511586,nm4877472,nm4784035",TV-MA,15054962,12998.0
tt15654944,tvSeries,Gymnastics Academy: A Second Chance!,Gymnastics Academy: A Second Chance!,2022,2022,25,"Drama,Family,Sport",6.2,254.0,Netflix,"nm4825581,nm2196714,nm3106702","nm4825581,nm4471078,nm9322232,nm7519079",10,15654944,208527.0
tt22085978,tvSeries,Phantom Pups,Phantom Pups,2022,2022,25,"Comedy,Family,Fantasy",5.9,221.0,Netflix,"nm0574516,nm0898547","nm1312628,nm7109244,nm0574516,nm5515130,nm1282107,nm0898547,nm13946244,nm0005558",TV-MA,22085978,210694.0
tt4163486,tvSeries,Bee and PuppyCat,Bee and PuppyCat,2013,2018,7,"Action,Adventure,Animation",8.2,3585.0,Netflix,"nm0500072,nm9732824,nm0651692,nm2216378","nm3848134,nm5859153,nm6895212,nm2280596,nm7048103,nm8824925,nm2216378,nm5881129",TV-14,4163486,61174.0
tt12590266,tvMiniSeries,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,2022,2022,24,"Action,Adventure,Animation",8.3,71160.0,Netflix,"nm0408043,nm3425271,nm11880084,nm9911014,nm14088337,nm10492154,nm10531910,nm4082913","nm14006565,nm1574819,nm7672967,nm9015943,nm1536195,nm4782904,nm4906610,nm7607995,nm0810987,nm0283253",TV-MA,12590266,105248.0
tt21448608,tvSeries,Off the Hook,Off the Hook,2022,2022,30,"Comedy,Romance",6.4,839.0,Netflix,nm4566675,"nm4566675,nm7438880,nm14531474,nm12070998",TV-MA,21448608,207470.0
tt13720112,tvSeries,The Empress,The Empress,2022,0,55,"Drama,History,Romance",7.8,13891.0,Netflix,"nm2137182,nm3299248,nm3464744,nm0264265,nm3273019","nm0264265,nm1016679,nm2456944,nm3841108,nm6155747,nm4133588,nm2207962",,13720112,50878.0
tt14518692,tvSeries,The Accidental Narco,The Accidental Narco,2022,0,50,"Action,Biography,Crime",7.3,4942.0,Netflix,nm2151556,"nm5312974,nm2151556",TV-MA,14518692,97970.0
tt15847542,tvSeries,Only for Love,Only for Love,2022,2022,60,"Drama,Musical",6.6,139.0,Netflix,"nm0044218,nm2602987,nm2105872","nm6049798,nm2795955,nm0266049,nm5888483,nm5031084",,15847542,233194.0
tt13697652,tvSeries,You're Nothing Special,You're Nothing Special,2022,2022,35,"Comedy,Fantasy",5.6,542.0,Netflix,"nm3129254,nm2828308","nm2196125,nm7400462,nm1105268",TV-MA,13697652,115033.0
tt14278524,tvSeries,Santo,Santo,2022,0,45,"Action,Crime,Drama",5.0,1063.0,Netflix,nm0025241,"nm0530037,nm1125039,nm0003758",TV-MA,14278524,128013.0
tt15394254,tvMiniSeries,The Girls at the Back,The Girls at the Back,2022,2022,260,"Comedy,Drama",7.6,1903.0,Netflix,nm0998110,nm0998110,TV-MA,15394254,207704.0
tt21432090,tvSeries,The Brave Ones,The Brave Ones,2022,0,45,"Drama,Fantasy,Sci-Fi",5.0,510.0,Netflix,"nm2131616,nm2345184,nm0648473,nm8202720","nm2039981,nm0648473,nm1688530,nm2041304",TV-14,21432090,209390.0
tt21839470,tvSeries,Chef's Table: Pizza,Chef's Table: Pizza,2022,0,45,Documentary,7.3,915.0,Netflix,"nm0422316,nm3585480,nm2770831,nm2692021,nm3324867",\N,12,21839470,208589.0
tt21811888,tvSeries,Indian Predator: The Diary of a Serial Killer,Indian Predator: The Diary of a Serial Killer,2022,2022,123,"Crime,Documentary,History",6.2,2151.0,Netflix,nm4521348,"nm10494032,nm9571789",TV-MA,21811888,208130.0
tt14650054,tvMiniSeries,Terim,Terim,2022,2022,221,"Biography,Documentary,Sport",6.7,5547.0,Netflix,"nm10958882,nm9657284,nm9020998",nm9657284,12,14650054,209032.0
tt21340378,tvSeries,Fortune Seller: A TV Scam,Fortune Seller: A TV Scam,2022,2022,45,"Biography,Crime,Documentary",6.7,944.0,Netflix,nm4397693,"nm3692215,nm2155072",10,21340378,205657.0
tt10112282,tvSeries,Human Playground,Human Playground,2022,0,40,Documentary,6.9,849.0,Netflix,"nm3707302,nm5151254,nm6817392,nm2424151,nm4952557,nm3587313,nm3491868","nm3707302,nm3519336,nm1783961,nm14100859,nm14048269",TV-MA,10112282,211269.0
tt21107826,tvSeries,Buy My House,Buy My House,2022,2022,30,Reality-TV,5.9,288.0,Netflix,nm1219611,\N,TV-G,21107826,207512.0
tt15292942,tvSeries,Dated and Related,Dated and Related,2022,2022,0,Reality-TV,4.6,713.0,Netflix,\N,\N,16,15292942,207461.0
tt15781290,tvSeries,Who Likes My Follower?,Who Likes My Follower?,2022,2022,45,"Reality-TV,Romance",5.0,78.0,Netflix,"nm1590830,nm2767297",nm13822875,14,15781290,209072.0
tt21107750,tvSeries,Designing Miami,Designing Miami,2022,2022,40,Reality-TV,7.0,281.0,Netflix,\N,\N,12,21107750,206088.0
tt21439566,tvSeries,Iron Chef: Mexico,Iron Chef: Mexico,2022,0,50,"Game-Show,Reality-TV",6.7,83.0,Netflix,\N,\N,10,21439566,207941.0
tt15764684,tvSeries,Fakes,Fakes,2022,2022,30,Comedy,6.4,1414.0,Netflix,"nm4567259,nm3023641,nm1743325","nm6188726,nm13062701,nm4856025",,15764684,207841.0
tt21964626,tvSeries,Entrapped,Entrapped,2022,0,45,"Crime,Drama,Mystery",7.0,3009.0,Netflix,\N,\N,,21964626,222155.0
tt16442864,tvSeries,"El Rey, Vicente Fernández","El Rey, Vicente Fernández",2022,0,52,"Biography,Drama,Music",7.1,451.0,Netflix,"nm2032358,nm1663004,nm3226771","nm3844924,nm0306042,nm7997005,nm1217514,nm2160485,nm3460130",TV-MA,16442864,207796.0
tt16481820,tvSeries,Diary of a Gigolo,Diary of a Gigolo,2022,2022,50,"Crime,Drama,Mystery",6.4,1528.0,Netflix,"nm1094911,nm1471643,nm2148154","nm0293972,nm1319754,nm1417778",TV-MA,16481820,208925.0
tt11252254,tvMiniSeries,From Scratch,From Scratch,2022,2022,422,"Drama,Romance",7.9,16265.0,Netflix,"nm0330140,nm1971220","nm6106553,nm7990258,nm4467156,nm5148534,nm0516806,nm0532880,nm3858044",TV-MA,11252254,207717.0
tt9894516,tvMiniSeries,Oni: Thunder God's Tale,Oni: Thunder God's Tale,2022,2022,167,"Action,Adventure,Animation",8.1,1174.0,Netflix,"nm1156606,nm7311679,nm4014909","nm3372967,nm2689816,nm2584046,nm1156606",TV-Y7,9894516,201213.0
tt15046742,tvMiniSeries,Notre-Dame,Notre-Dame,2022,2022,297,Drama,5.2,734.0,Netflix,nm0352924,"nm1278604,nm9750165,nm0352924",12,15046742,129057.0
tt11564258,tvMiniSeries,The Playlist,The Playlist,2022,2022,300,"Biography,Drama,Music",7.4,13485.0,Netflix,"nm1633071,nm3463246","nm7144687,nm5448205,nm12587245,nm11253864,nm0819961,nm1633071",TV-MA,11564258,210195.0
tt21946032,tvMiniSeries,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes,2022,2022,180,"Biography,Crime,Documentary",7.3,8909.0,Netflix,nm0075666,\N,TV-MA,21946032,209167.0
tt22746676,tvMiniSeries,Vatican Girl: The Disappearance of Emanuela Orlandi,Vatican Girl: The Disappearance of Emanuela Orlandi,2022,2022,233,"Crime,Documentary,History",7.1,5163.0,Netflix,nm2129029,"nm5032884,nm2129029",TV-14,22746676,212186.0
tt22756480,tvMiniSeries,Indian Predator: Murder in a Courtroom,Indian Predator: Murder in a Courtroom,2022,2022,168,"Crime,Documentary",7.1,766.0,Netflix,nm2975950,\N,TV-MA,22756480,213345.0
tt13444912,tvSeries,The Midnight Club,The Midnight Club,2022,2022,60,"Drama,Horror,Mystery",6.5,33605.0,Netflix,"nm0277342,nm1093039,nm2130745,nm0629152,nm3222363,nm0066736","nm1093039,nm3743024,nm0683204,nm9507493,nm1530627,nm0301842,nm2597661",TV-MA,13444912,126254.0
tt14852808,tvSeries,The Watcher,The Watcher,2022,0,332,"Drama,Horror,Mystery",6.5,76638.0,Netflix,"nm0054077,nm0528337,nm0614682,nm0935253","nm0107302,nm0614682,nm12285948,nm8512806,nm2903202",TV-MA,14852808,210232.0
tt8415836,tvSeries,Guillermo del Toro's Cabinet of Curiosities,Guillermo del Toro's Cabinet of Curiosities,2022,2022,60,"Drama,Horror,Mystery",7.0,54538.0,Netflix,"nm3235877,nm0181903,nm0362566,nm0448768,nm0622112,nm0622897,nm0697936,nm8928699","nm0868219,nm0522454,nm5988943,nm4613323,nm1802517,nm0181903,nm0275286,nm0448768,nm0476565,nm0622112,nm4894216,nm12901942,nm2507810,nm5865186",TV-MA,8415836,83659.0
tt13649396,tvSeries,The Bastard Son & The Devil Himself,The Bastard Son & The Devil Himself,2022,2022,60,"Action,Adventure,Drama",7.5,13622.0,Netflix,"nm1142073,nm3008980,nm2222539","nm3620967,nm3234857,nm2588373,nm4611444",TV-MA,13649396,210235.0
tt22479892,tvSeries,Waffles + Mochi's Restaurant,Waffles + Mochi's Restaurant,2022,0,20,Family,6.7,70.0,Netflix,"nm1464422,nm1628425,nm1659763,nm2510985,nm10842989,nm3514019","nm1534913,nm5741559,nm14127755,nm1225956,nm4364576,nm0861274",,22479892,212438.0
tt14825954,tvSeries,Exception,Exception,2022,0,30,"Animation,Drama,Horror",6.5,1118.0,Netflix,"nm1059369,nm14078099",nm10026134,TV-MA,14825954,127325.0
tt21991254,tvSeries,Romantic Killer,Romantic Killer,2022,2022,24,"Animation,Comedy,Fantasy",7.6,2533.0,Netflix,"nm6378219,nm11101195,nm11101193,nm11101201,nm11101194,nm14333305,nm14315609,nm11101290","nm14112915,nm4823717",TV-14,21991254,208730.0
tt21107718,tvSeries,Oddballs,Oddballs,2022,2023,20,"Adventure,Animation,Comedy",6.4,1237.0,Netflix,"nm8423501,nm2837934,nm5760228,nm11048184,nm4961591","nm1471730,nm0377784,nm9289919,nm4521718,nm2837934,nm11889554,nm1263947,nm9802231,nm0123619,nm4871524,nm5650689,nm1978050",TV-Y7,21107718,204684.0
tt13351446,tvSeries,Spirit Rangers,Spirit Rangers,2022,0,22,"Action,Adventure,Animation",7.0,202.0,Netflix,"nm0597963,nm3991081","nm4187787,nm6068025,nm5422690,nm3041360,nm1524770,nm1953059,nm3616919,nm8648864,nm4075180,nm14025683,nm4397688",TV-Y,13351446,119847.0
tt13983670,tvSeries,Daniel Spellbound,Daniel Spellbound,2022,0,22,"Action,Adventure,Animation",6.9,551.0,Netflix,"nm0213054,nm2861260","nm2861260,nm0339558,nm1865859,nm6954084,nm4958267,nm1461945,nm4069822,nm2274818,nm2726303,nm14705519,nm3967416",TV-Y7,13983670,156934.0
tt22055232,tvSeries,The Cage,The Cage,2022,2022,0,"Comedy,Drama,Romance",6.5,157.0,Netflix,nm11025569,\N,,22055232,128221.0
tt14987274,tvSeries,Everything Calls for Salvation,Everything Calls for Salvation,2022,0,45,"Comedy,Drama",7.4,1668.0,Netflix,nm0116263,"nm0116263,nm2394916,nm12732454,nm1616192",TV-MA,14987274,134057.0
tt14735382,tvSeries,Glitch,Glitch,2022,0,60,"Comedy,Mystery,Sci-Fi",6.1,1134.0,Netflix,"nm11678066,nm2529884",nm11449231,M,14735382,63201.0
tt22399058,tvMiniSeries,Shards of Her,Shards of Her,2022,0,45,"Crime,Drama,Mystery",6.9,691.0,Netflix,nm2838755,nm3173627,TV-MA,22399058,197235.0
tt15096728,tvSeries,High Water,High Water,2022,0,45,Drama,7.1,6148.0,Netflix,"nm1450132,nm3953738","nm0048062,nm3835131,nm7415355",12,15096728,130477.0
tt19723774,tvSeries,The Green Glove Gang,The Green Glove Gang,2022,0,30,"Comedy,Crime",6.5,924.0,Netflix,nm6339432,"nm14066892,nm14066891,nm6339432,nm9932128",12,19723774,210750.0
tt22055200,tvSeries,The Fight for Justice: Paolo Guerrero,The Fight for Justice: Paolo Guerrero,2022,0,45,"Biography,Drama,Sport",6.5,122.0,Netflix,"nm1659906,nm3307018","nm1659906,nm1893578,nm3307029",TV-14,22055200,210071.0
tt21963650,tvMiniSeries,"Belascoarán, PI","Belascoarán, PI",2022,0,75,"Crime,Mystery,Thriller",7.3,1441.0,Netflix,"nm1103210,nm0176496,nm1659777","nm2730360,nm0846745,nm14320649,nm8225231,nm1754539",16,21963650,206709.0
tt15576994,tvSeries,Holy Family,Holy Family,2022,2023,40,Drama,6.5,2658.0,Netflix,nm1919456,"nm1919456,nm3369970,nm3374051,nm1761358",TV-MA,15576994,156883.0
tt14463608,tvSeries,If Only,If Only,2022,0,35,Drama,6.2,1420.0,Netflix,"nm2160742,nm1629095,nm14185220","nm12492257,nm1754570,nm6273213",12,14463608,123531.0
tt14486722,tvSeries,Man on Pause,Man on Pause,2022,0,45,"Comedy,Drama",6.7,4454.0,Netflix,"nm1533201,nm1613185",nm1085525,TV-MA,14486722,209793.0
tt22010560,tvMiniSeries,Aftershock: Everest and the Nepal Earthquake,Aftershock: Everest and the Nepal Earthquake,2022,2022,149,Documentary,7.3,4024.0,Netflix,nm1360067,\N,TV-MA,22010560,208952.0
tt22180926,tvSeries,Island of the Sea Wolves,Island of the Sea Wolves,2022,0,45,"Action,Adventure,Documentary",7.8,1007.0,Netflix,"nm1363148,nm5302984,nm1158179",nm1470516,TV-PG,22180926,211694.0
tt22171778,tvMiniSeries,Sue Perkins: Perfectly Legal,Sue Perkins: Perfectly Legal,2022,2022,128,Documentary,6.8,268.0,Netflix,nm1496020,\N,16,22171778,210818.0
tt22071828,tvSeries,Take 1,Take 1,2022,0,0,"Documentary,Music",7.7,81.0,Netflix,\N,\N,10,22071828,210267.0
tt22437106,tvSeries,Earthstorm,Earthstorm,2022,0,45,Documentary,7.3,1424.0,Netflix,"nm10288980,nm1941975,nm11099280,nm7684403,nm3865965,nm14213719",\N,12,22437106,211942.0
tt22437092,tvSeries,My Encounter with Evil,My Encounter with Evil,2022,0,45,"Documentary,Horror",4.7,248.0,Netflix,"nm0305563,nm0305564,nm2107231","nm3724132,nm8944133,nm0305563,nm0305564",12,22437092,213288.0
tt21839652,tvSeries,Easy-Bake Battle,Easy-Bake Battle,2022,0,30,"Game-Show,Reality-TV",6.4,487.0,Netflix,nm1346543,\N,TV-PG,21839652,211084.0
tt22227040,tvSeries,28 Days Haunted,28 Days Haunted,2022,0,30,"Horror,Reality-TV",3.5,2787.0,Netflix,\N,\N,TV-14,22227040,210922.0
tt22071840,tvSeries,Dubai Bling,Dubai Bling,2022,0,45,Reality-TV,3.8,1852.0,Netflix,\N,\N,TV-MA,22071840,213272.0
tt21840870,tvSeries,Drink Masters,Drink Masters,2022,0,40,"Game-Show,Reality-TV",6.7,1150.0,Netflix,nm2981664,"nm7006307,nm14184129,nm1334627,nm7970182,nm0913057,nm2314365",12,21840870,211104.0
tt15553888,tvSeries,I Am a Stalker,I Am a Stalker,2022,0,50,"Crime,Documentary",6.5,659.0,Netflix,"nm4238663,nm5462802,nm0242439",\N,TV-MA,15553888,213333.0
tt10948716,tvSeries,Inside Man,Inside Man,2022,2022,240,"Crime,Drama,Mystery",6.6,34684.0,Netflix,nm0006476,nm0595590,15,10948716,121710.0
tt21822078,tvSeries,The Mole,The Mole,2022,0,45,"Adventure,Game-Show,Mystery",7.6,3600.0,Netflix,\N,"nm0210916,nm0222749,nm0501675,nm0889106",TV-14,21822078,7404.0
tt22750574,tvSeries,The Nutty Boy,The Nutty Boy,2022,0,13,"Animation,Comedy,Family",7.3,73.0,Netflix,"nm6231322,nm14373322,nm3779142,nm10006471,nm8640812","nm9983633,nm5522574,nm14372835,nm14373341,nm4861878,nm14372836,nm14372837,nm9832044,nm13882315,nm4434011,nm4406480,nm8031118",TV-Y7,22750574,210834.0
tt21990768,tvSeries,Siempre reinas,Siempre reinas,2022,2022,0,Reality-TV,6.7,88.0,Netflix,\N,\N,12,21990768,211664.0
tt22646714,tvMiniSeries,Killer Sally,Killer Sally,2022,2022,149,"Crime,Documentary",6.7,5916.0,Netflix,nm0123379,\N,TV-MA,22646714,212870.0
tt22872838,tvMiniSeries,FIFA Uncovered,FIFA Uncovered,2022,2022,221,"Crime,Documentary,Sport",7.4,6352.0,Netflix,nm1326085,nm14178580,6,22872838,213193.0
