imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name
tt10726356,tvSeries,The Big Show Show,The Big Show Show,2020,2020,27,6.3,2695.0,Netflix,7,10726356,100963,"('Josh Bycel', 'Jason Berger')",3117080,0125725,4894564,0507629,0463199,0307680,Comedy,Family,Phill Lewis,Bob Koherr,
tt10930958,tvSeries,Brews Brothers,Brews Brothers,2020,2020,0,5.1,2094.0,Netflix,18,10930958,101531,Greg Schaffer,0769831,0423561,1428343,0769840,0169712,2315446,Comedy,Drama,Jeff Schaffer,Robert Cohen,
tt10311562,tvSeries,#BlackAF,#BlackAF,2020,2020,36,6.8,5258.0,Netflix,18,10311562,101200,Kenya Barris,1244069,1124443,1942893,1244069,0477129,0429069,Comedy,,Kenya Barris,Ken Kwapis,
tt12800428,tvSeries,Game On! A Comedy Crossover Event,Game On! A Comedy Crossover Event,2020,2020,30,5.5,271.0,Netflix,0,12800428,107304,,0217648,0475799,3117080,0327591,0004997,3815120,Comedy,Family,Victor Gonzalez,Melissa Joan Hart,
tt10584608,tvSeries,Teenage Bounty Hunters,Teenage Bounty Hunters,2020,2020,50,7.7,13939.0,Netflix,18,10584608,90766,Kathleen Jordan,2446029,6767020,10088362,0038893,0055493,0122140,Comedy,Crime,Rebecca Asher,Angela Barnes,
tt10183988,tvSeries,Julie and the Phantoms,Julie and the Phantoms,2020,2020,0,8.4,11620.0,Netflix,0,10183988,106292,"('Dan Cross', 'David Hoge')",0189137,1992562,0389668,0650905,1158282,1033939,Adventure,Comedy,Kenny Ortega,Kabir Akhtar,
tt9310390,tvSeries,The Duchess,The Duchess,2020,2020,30,6.7,5976.0,Netflix,18,9310390,107363,Katherine Ryan,1789329,,,0531954,,,Comedy,Drama,Toby MacDonald,,
tt10151772,tvSeries,Sneakerheads,Sneakerheads,2020,2020,0,6.2,1588.0,Netflix,18,10151772,109616,Jay Longino,1062565,1108471,3904550,0583515,,,Comedy,,Dave Meyers,,
tt13316746,tvSeries,Aunty Donna's Big Ol' House of Fun,Aunty Donna's Big Ol' House of Fun,2020,2020,20,7.9,7083.0,Netflix,18,13316746,112164,"('Broden Kelly', 'Mark Bonanno', 'Zachary Ruane')",5492696,10184851,6072896,4266805,,,Comedy,,Max Miller,,
tt10971022,tvSeries,The Crew,The Crew,2021,2021,0,6.5,6273.0,Netflix,13,10971022,116736,Jeff Lowell,6083203,1188982,1631098,0275698,,,Comedy,,Andy Fickman,,
tt11717394,tvSeries,Country Comfort,Country Comfort,2021,2021,25,6.8,4066.0,Netflix,7,11717394,119180,Caryn Lucas,0288746,0524095,0414908,3815120,0447583,1390182,Comedy,Drama,Kelly Park,David Kendall,
tt13018090,tvSeries,Dad Stop Embarrassing Me!,Dad Stop Embarrassing Me!,2021,2021,25,4.3,2117.0,Netflix,14,13018090,119122,Bentley Kyle Evans,10124484,0004937,2828930,0926526,0262558,,Comedy,Family,Ken Whittingham,Bentley Kyle Evans,
tt5435008,tvMiniSeries,Gilmore Girls: A Year in the Life,Gilmore Girls: A Year in the Life,2016,2016,370,7.5,43717.0,Netflix,14,5435008,68799,Amy Sherman-Palladino,0792371,0657763,,0657763,0792371,,Comedy,Drama,Daniel Palladino,Amy Sherman-Palladino,
tt5669272,tvMiniSeries,Wet Hot American Summer: Ten Years Later,Wet Hot American Summer: Ten Years Later,2017,2017,216,6.9,9505.0,Netflix,18,5669272,73132,"('David Wain', 'Michael Showalter')",0795290,0906476,2543661,0906476,,,Comedy,,David Wain,,
tt4230076,tvMiniSeries,The Defenders,The Defenders,2017,2017,50,7.2,114654.0,Netflix,7,4230076,32736,"('Niels Mueller', 'Kevin Kennedy')",1144314,1152450,7584292,1237416,0008971,1879225,Action,Adventure,S.J. Clarkson,Phil Abraham,
tt5516154,tvMiniSeries,Godless,Godless,2017,2017,452,8.2,76211.0,Netflix,18,5516154,73467,Scott Frank,0291082,,,0291082,,,Action,Drama,Scott Frank,,
tt5580146,tvMiniSeries,Maniac,Maniac,2018,2018,386,7.7,84800.0,Netflix,18,5580146,73411,"('Cary Joji Fukunaga', 'Patrick Somerville')",1226821,1560977,3004035,1560977,,,Comedy,Drama,Cary Joji Fukunaga,,
tt6763664,tvMiniSeries,The Haunting of Hill House,The Haunting of Hill House,2018,2018,572,8.6,280588.0,Netflix,18,6763664,72844,Mike Flanagan,1093039,0414047,2901688,1093039,,,Drama,Horror,Mike Flanagan,,
tt7137906,tvMiniSeries,When They See Us,When They See Us,2019,2019,296,8.9,134644.0,Netflix,18,7137906,81355,Ava DuVernay,1148550,3027922,0842523,1148550,,,Biography,Crime,Ava DuVernay,,
tt7087260,tvSeries,Tales of the City,Tales of the City,2019,2019,60,7.4,8904.0,Netflix,18,7087260,18745,,10399659,0560945,10399660,1036574,2978148,4945419,Drama,,Silas Howard,Sydney Freeland,
tt9067020,tvMiniSeries,The I-Land,The I-Land,2019,2019,281,4.7,18952.0,Netflix,18,9067020,90755,Anthony Salter,10982868,0001438,2849518,0769157,0552140,0001438,Adventure,Drama,Jonathan Scarfe,Darnell Martin,
tt7909970,tvMiniSeries,Unbelievable,Unbelievable,2019,2019,385,8.3,115994.0,Netflix,18,7909970,91275,Susannah Grant,9574633,0335666,3407726,0158966,0227781,0335666,Crime,Drama,Lisa Cholodenko,Michael Dinner,
tt8771910,tvMiniSeries,Self Made: Inspired by the Life of Madam C.J. Walker,Self Made: Inspired by the Life of Madam C.J. Walker,2020,2020,191,7.3,13328.0,Netflix,18,8771910,97539,,1777773,2824080,0960450,0204466,0501435,,Biography,Drama,DeMane Davis,Kasi Lemmons,
tt9815454,tvMiniSeries,Unorthodox,Unorthodox,2020,2020,53,8.0,90778.0,Netflix,18,9815454,99581,"('Alexa Karolinski', 'Anna Winger')",10142147,3214314,3957282,0775056,,,Drama,,Maria Schrader,,
tt7322210,tvMiniSeries,The Eddy,The Eddy,2020,2020,0,7.2,3213.0,Netflix,18,7322210,86784,Jack Thorne,2113666,0501947,6800669,3997700,3227090,0550071,Drama,Music,Houda Benyamina,Damien Chazelle,
tt10970552,tvMiniSeries,The Haunting of Bly Manor,The Haunting of Bly Manor,2020,2020,494,7.4,124458.0,Netflix,18,10970552,109958,Mike Flanagan,1530627,1093039,0416556,1164602,2201016,3262170,Drama,Horror,Ciarán Foy,Liam Gavin,
tt10048342,tvMiniSeries,The Queen's Gambit,The Queen's Gambit,2020,2020,397,8.5,528138.0,Netflix,18,10048342,87739,"('Scott Frank', 'Allan Scott')",0291082,0778819,0856677,0291082,,,Drama,,Scott Frank,,
tt9698442,tvMiniSeries,Behind Her Eyes,Behind Her Eyes,2021,2021,298,7.2,72459.0,Netflix,18,9698442,97173,Steve Lightfoot,1208415,4476490,4567237,1360920,,,Drama,Mystery,Erik Richter Strand,,
tt9569546,tvMiniSeries,Halston,Halston,2021,2021,240,7.5,16653.0,Netflix,18,9569546,99617,Sharr White,0107302,0301359,6611735,0590889,,,Biography,Drama,Daniel Minahan,,
tt11343600,tvMiniSeries,Brand New Cherry Flavor,Brand New Cherry Flavor,2021,2021,342,7.1,18456.0,Netflix,18,11343600,129418,"('Nick Antosca', 'Lenore Zion')",4528537,5988943,3643930,1499979,1500577,3241497,Drama,Horror,Gandja Monteiro,Jake Schreier,
tt10888878,tvMiniSeries,Clickbait,Clickbait,2021,2021,368,7.2,58889.0,Netflix,18,10888878,129495,"('Tony Ayres', 'Christian White')",0044016,2021376,2613566,0026442,1175458,0637458,Crime,Drama,Brad Anderson,Emma Freeman,
tt10574558,tvMiniSeries,Midnight Mass,Midnight Mass,2021,2021,450,7.7,139502.0,Netflix,18,10574558,97400,Mike Flanagan,1530627,1093039,4180978,1093039,,,Drama,Fantasy,Mike Flanagan,,
tt11337908,tvMiniSeries,Maid,Maid,2021,2021,545,8.3,96472.0,Netflix,18,11337908,111141,Molly Smith Metzler,8556627,10419359,4030641,1765623,0001726,10244091,Drama,,Quyen Tran,Helen Shaver,
tt12624928,tvMiniSeries,Colin in Black & White,Colin in Black & White,2021,2021,30,6.2,8183.0,Netflix,14,12624928,118169,"('Ava DuVernay', 'Michael Starrbury')",3214348,1148550,4212829,0870186,2029443,1148550,Biography,Drama,Robert Townsend,Angel Kristi Williams,
tt13655456,tvMiniSeries,True Story,True Story,2021,2021,260,7.4,20183.0,Netflix,16,13655456,104399,,4002545,0628080,2105582,0191697,0931724,,Crime,Drama,Hanelle M. Culpepper,Stephen Williams,
tt3398228,tvSeries,BoJack Horseman,BoJack Horseman,2014,2020,1982,8.8,182066.0,Netflix,18,3398228,61222,Raphael Bob-Waksberg,4369688,3251230,1665958,2441608,3690941,5571371,Animation,Comedy,Amy Winfrey,JC Gonzalez,
tt4326894,tvSeries,F Is for Family,F Is for Family,2015,2021,30,8.0,40650.0,Netflix,18,4326894,63522,"('Bill Burr', 'Michael Price')",0122987,0697052,5671946,0838556,1040630,1916046,Animation,Comedy,Dan Sumich,Sylvain Lavoie,
tt7343832,tvSeries,Neo Yokio,Neo Yokio,2017,2018,23,5.9,3563.0,Netflix,18,7343832,74044,Ezra Koenig,3587864,2105137,9316543,0161125,0299173,1048554,Action,Adventure,Anthony Chun,Kazuhiro Furuhashi,
tt8912244,tvSeries,Super Drags,Super Drags,2018,2018,24,5.5,1903.0,Netflix,14,8912244,80020,,10271145,12979254,12432632,6298664,,,Animation,Comedy,Fernando Mendonça,,
tt9814900,tvSeries,Trailer Park Boys: The Animated Series,Trailer Park Boys: The Animated Series,2019,2020,25,7.5,3443.0,Netflix,18,9814900,88071,"('Robb Wells', 'John Paul Tremblay', 'Mike Smith')",0386780,0746573,1034266,0386780,0398258,1034266,Animation,Comedy,Norm Hiscock,Gary Howsam,
tt8036272,tvSeries,Tuca & Bertie,Tuca & Bertie,2019,2022,26,7.4,8228.0,Netflix,14,8036272,79356,Lisa Hanawalt,3301854,3211813,10580111,5571371,5804517,2288960,Animation,Comedy,Aaron Long,Mollie Helms,
tt11639414,tvSeries,The Midnight Gospel,The Midnight Gospel,2020,2020,23,8.2,24226.0,Netflix,18,11639414,96713,"('Pendleton Ward', 'Duncan Trussell')",1664562,1976002,2216378,1664562,2216378,,Adventure,Animation,Mike L. Mayfield,Pendleton Ward,
tt9077562,tvSeries,Hoops,Hoops,2020,2020,25,6.0,7090.0,Netflix,18,9077562,106238,Ben Hoffman,5964538,1895377,11836303,2796356,0813109,5804517,Animation,Comedy,Ronald Rubio,Pablo Solis,
tt9308682,tvMiniSeries,The Liberator,The Liberator,2020,2020,0,7.6,6938.0,Netflix,18,9308682,111462,Jeb Stuart,0449948,0835732,,1820197,,,Action,Animation,Grzegorz Jonkajtys,,
tt6517102,tvSeries,Castlevania,Castlevania,2017,2021,23,8.3,77821.0,Netflix,18,6517102,71024,Warren Ellis,1979137,,,4702485,4335769,6880194,Action,Adventure,Sam Deats,Adam Deats,
tt6660498,tvMiniSeries,Devilman: Crybaby,Devilman: Crybaby,2018,2018,25,7.6,26915.0,Netflix,18,6660498,75208,Go Nagai,0118176,0619076,1287521,1482702,3559633,5193923,Action,Animation,Masaaki Yuasa,Katsunori Shibata,
tt8116380,tvSeries,A.I.C.O. Incarnation,A.I.C.O. Incarnation,2018,2018,25,6.3,1375.0,Netflix,14,8116380,77778,,10174705,1020249,1986735,1020249,4823380,10256209,Action,Animation,Kazuya Murata,Geisei Morita,
tt7415066,tvSeries,Sword Gai: The Animation,Sword Gai: The Animation,2018,2018,22,5.8,1064.0,Netflix,18,7415066,78239,,5307340,1271019,0409323,4584155,,,Action,Animation,Kazuo Nogami,,
tt7211600,tvSeries,Lost Song,Lost Song,2018,2018,25,7.0,422.0,Netflix,13,7211600,78375,,6774570,,,6774570,4557113,0462063,Adventure,Animation,Junpei Morita,Keiji Kawakubo,
tt6357658,tvSeries,Baki,Baki,2018,2020,45,6.8,8360.0,Netflix,18,6357658,80623,,9859807,3378226,0881544,0386185,,,Action,Animation,Toshiki Hirano,,
tt9316078,tvSeries,Hero Mask,Hero Mask,2018,2019,25,6.2,745.0,Netflix,14,9316078,84646,,5321670,7751721,1896066,5321670,,,Action,Animation,Hiroyasu Aoki,,
tt9348716,tvSeries,Rilakkuma and Kaoru,Rilakkuma and Kaoru,2019,2019,12,8.2,1857.0,Netflix,7,9348716,84655,,0644688,5897624,,7450138,,,Animation,Comedy,Masahito Kobayashi,,
tt9348718,tvSeries,7Seeds,7Seeds,2019,2020,25,6.4,1718.0,Netflix,18,9348718,85940,,2638656,,,3649405,,,Action,Adventure,Yukio Takahashi,,
tt6908976,tvSeries,Knights of the Zodiac: Saint Seiya,Knights of the Zodiac: Saint Seiya,2019,2022,24,4.6,2177.0,Netflix,14,6908976,90855,,1030700,1891181,7355913,1681434,,,Action,Adventure,Yoshiharu Ashino,,
tt9058134,tvSeries,Kengan Ashura,Kengan Ashura,2019,0,24,8.0,6417.0,Netflix,18,9058134,90660,,11249013,11248978,1768343,3045431,,,Action,Animation,Seiji Kishi,,
tt5066664,tvSeries,Cannon Busters,Cannon Busters,2019,2019,0,6.7,1357.0,Netflix,18,5066664,82257,LeSean Thomas,4481399,1914953,3848134,2103577,,,Animation,Fantasy,Lesean Thomas,,
tt10106108,tvSeries,Seis Manos,Seis Manos,2019,0,27,7.1,1879.0,Netflix,18,10106108,93953,"('Álvaro Rodríguez', 'Brad Graeber')",1663026,0736155,2122762,6543195,,,Action,Adventure,Willis Bulliner,,
tt10380814,tvSeries,Dino Girl Gauko,Dino Girl Gauko,2019,2020,0,7.3,95.0,Netflix,7,10380814,95579,,1012279,11141775,4540287,1909251,1012279,10805072,Animation,Comedy,Keisuke Onishi,Akira Shigino,
tt10619444,tvSeries,Levius,Levius,2019,2019,25,7.0,643.0,Netflix,16,10619444,93899,,6374978,10828115,,3832174,,,Action,Animation,Keisuke Ide,,
tt9288892,tvSeries,Cagaster of an Insect Cage,Cagaster of an Insect Cage,2020,2020,29,6.0,756.0,Netflix,14,9288892,94795,,12559190,,,0157363,,,Action,Animation,Kôichi Chigira,,
tt12031040,tvMiniSeries,Japan Sinks: 2020,Japan Sinks: 2020,2020,2020,25,6.4,3413.0,Netflix,18,12031040,94423,,0464596,3804902,,5456409,4353961,1482702,Adventure,Animation,Naoki Murata,Pyeon-Gang Ho,
tt9789660,tvSeries,Transformers: War for Cybertron Trilogy,Transformers: War for Cybertron Trilogy,2020,2021,30,7.2,4083.0,Netflix,14,9789660,100617,,3329994,1858702,4412876,2402043,4346203,2683497,Action,Adventure,Takashi Kamei,Kazuma Shimizu,
tt9731266,tvSeries,The Idhun Chronicles,The Idhun Chronicles,2020,2021,25,5.5,646.0,Netflix,16,9731266,87846,"('Laura Gallego García', 'Andrés Carrión')",10454819,9048601,,0749599,,,Action,Adventure,Maite Ruiz de Austri,,
tt10011298,tvSeries,Dragon's Dogma,Dragon's Dogma,2020,2020,0,6.3,3993.0,Netflix,16,10011298,99769,,2949094,,,3171052,,,Action,Adventure,Shin'ya Sugai,,
tt3010520,tvSeries,Turbo FAST,Turbo FAST,2013,2016,23,6.4,720.0,Netflix,7,3010520,63157,Chris Prynoski,2758422,1129619,1219346,1877746,0161125,1761811,Action,Adventure,Nate Clesowich,Anthony Chun,
tt3692064,tvSeries,VeggieTales in the House,VeggieTales in the House,2014,2016,0,4.1,342.0,Netflix,0,3692064,72486,,2446988,3412420,0625621,0388113,2484470,1124954,Adventure,Animation,Tim Hodge,Craig George,
tt3807022,tvSeries,All Hail King Julien,All Hail King Julien,2014,2017,23,7.1,2362.0,Netflix,7,3807022,61751,"('Eric Darnell', 'Tom McGrath')",1662742,2107414,3771605,2233526,2019950,1818040,Action,Adventure,Ken Morrissey,Steve Evangelatos,
tt3807034,tvSeries,The Adventures of Puss in Boots,The Adventures of Puss in Boots,2015,2018,23,6.5,2368.0,Netflix,7,3807034,61886,Doug Langdale,0009921,3011071,5775160,2996476,2424570,5000378,Action,Adventure,Johnny Castuciano,Roy Burdine,
tt4816058,tvSeries,Dragons: Race to the Edge,Dragons: Race to the Edge,2015,2018,22,8.2,7873.0,Netflix,7,4816058,78173,,0460458,9234096,5106268,2017755,1131486,0109082,Action,Adventure,T.J. Sullivan,David Jones,
tt1396212,tvSeries,Dinotrux,Dinotrux,2015,2017,23,6.8,532.0,Netflix,7,1396212,63350,"('Ron Burch', 'David Kidd')",1662742,0120816,8756916,0110727,0612033,0722713,Action,Adventure,Donna Brockopp,Michael Mullen,
tt5021206,tvSeries,The Mr. Peabody & Sherman Show,The Mr. Peabody & Sherman Show,2015,2017,23,5.7,535.0,Netflix,7,5021206,71377,,3191813,3256249,1220133,0588419,1220133,0998551,Adventure,Animation,Greg Miller,Mike Bell,
tt4210022,tvSeries,Popples,Popples,2015,2016,0,6.1,64.0,Netflix,0,4210022,81980,"('Phil Harnage', 'J.D. Smith')",5091631,3047548,1188924,2464362,7372074,,Animation,,Olivier Derynck,Ram Ganapati Rao,
tt4680360,tvSeries,Care Bears and Cousins,Care Bears and Cousins,2015,2016,132,6.9,91.0,Netflix,18,4680360,76004,,2377905,0250172,0265283,1882191,,,Animation,,Andrew Young,,
tt5193172,tvSeries,Dawn of the Croods,Dawn of the Croods,2015,2017,23,5.8,840.0,Netflix,7,5193172,64783,Brendan Hay,1730662,7092177,1991414,1303989,1434884,1434081,Adventure,Animation,Alex Almaguer,Crystal Chesney,
tt5075942,tvSeries,Lego Bionicle: The Journey to One,Lego Bionicle: The Journey to One,2016,2016,22,5.5,219.0,Netflix,7,5075942,74153,,1019655,,,4801341,,,Action,Adventure,Nicolas-D. Robitaille,,
tt6464612,tvSeries,Lego Friends: The Power of Friendship,Lego Friends: The Power of Friendship,2016,2016,23,7.0,70.0,Netflix,0,6464612,70779,,1618217,0334671,,3142738,,,Animation,,André Bergs,,
tt5462936,tvSeries,Kong: King of the Apes,Kong: King of the Apes,2016,2018,0,5.8,365.0,Netflix,7,5462936,66248,"('Avi Arad', 'Allen Bohbot')",1337887,0114180,0220297,3968997,1012102,2803497,Action,Adventure,Homeros Gilani,Motonori Sakakibara,
tt5580664,tvSeries,Voltron: Legendary Defender,Voltron: Legendary Defender,2016,2018,23,8.1,9571.0,Netflix,7,5580664,66558,,6409141,3756748,2352830,5451309,3429848,3413990,Action,Adventure,Eugene Lee,Steve Ahn,
tt1870073,tvSeries,Justin Time,Justin Time,2011,2017,22,6.9,236.0,Netflix,0,1870073,51795,Brandon James Scott,4739307,0339558,0754781,0003696,,,Adventure,Animation,Harold Harris,,
tt5846856,tvSeries,Ask the StoryBots,Ask the StoryBots,2016,2019,24,8.5,1004.0,Netflix,0,5846856,70437,"('Evan Spiridellis', 'Gregg Spiridellis')",7284436,5798020,2968347,1672068,5058837,6507773,Adventure,Animation,Evan Spiridellis,Jacob Streilein,
tt5916218,tvSeries,Skylanders Academy,Skylanders Academy,2016,2018,25,6.6,935.0,Netflix,7,5916218,68435,Eric Rogers,1397147,2435945,1285303,0617106,1103040,6465750,Action,Adventure,Ron Myrick,John Mathot,
tt4588068,tvSeries,Luna Petunia,Luna Petunia,2016,2017,22,6.6,58.0,Netflix,0,4588068,69930,,1414808,1718053,0789712,1439405,,,Animation,Family,Donnie Anderson,,
tt1734135,tvSeries,Trollhunters: Tales of Arcadia,Trollhunters: Tales of Arcadia,2016,2018,23,8.4,18547.0,Netflix,7,1734135,68267,Guillermo del Toro,0868219,1087952,1156984,2259362,4136807,1174214,Action,Adventure,Simon Otto,Elaine Bogan,
tt6216718,tvSeries,Tarzan and Jane,Tarzan and Jane,2017,2018,22,4.9,304.0,Netflix,7,6216718,69450,,0032696,6348549,0123194,3089008,0050472,,Action,Adventure,Jesse Lickman,Steve Ball,
tt6495788,tvSeries,We're Lalaloopsy,We're Lalaloopsy,2017,2017,0,6.8,40.0,Netflix,0,6495788,64910,,0824900,2377905,1115084,1882191,,,Animation,,Andrew Young,,
tt6562134,tvSeries,VeggieTales in the City,VeggieTales in the City,2017,2017,0,4.6,130.0,Netflix,0,6562134,73479,"('Phil Vischer', 'Mike Nawrocki')",3412420,5180156,2446988,5180156,7622693,,Adventure,Animation,Bill Breneisen,Emily Jourdan,
tt6591468,tvSeries,Buddy Thunderstruck,Buddy Thunderstruck,2017,2017,24,7.8,533.0,Netflix,7,6591468,70454,Ryan Wiesbrock,0469334,2465721,0614014,3168669,1348846,1858844,Action,Animation,Harry Chaskin,Eric Towner,
tt6710836,tvSeries,Spirit Riding Free,Spirit Riding Free,2017,2020,23,6.6,1124.0,Netflix,7,6710836,71680,Aury Wallington,0909233,1868375,4577601,0612049,1442874,0178392,Action,Adventure,Sean P. Mullen,Josh Taback,
tt6865906,tvSeries,All Hail King Julien: Exiled,All Hail King Julien: Exiled,2017,2017,23,7.4,674.0,Netflix,7,6865906,71867,,0201509,3084337,0569891,2019950,2995326,2626637,Adventure,Animation,Steve Evangelatos,Emmanuel Deligiannis,
tt5607658,tvSeries,True and the Rainbow Kingdom,True and the Rainbow Kingdom,2017,0,22,7.1,517.0,Netflix,0,5607658,73275,,2454343,9188995,9188994,0926306,0003696,1168080,Adventure,Animation,Jamie Whitney,Harold Harris,
tt7322926,tvSeries,Lego Elves: Secrets of Elvendale,Lego Elves: Secrets of Elvendale,2017,2017,24,6.5,207.0,Netflix,7,7322926,73673,,7206210,0239635,2096072,2100303,2170500,,Adventure,Animation,Cindy Akers,Kalvin Lee,
tt3869122,tvSeries,The Magic School Bus Rides Again,The Magic School Bus Rides Again,2017,2021,26,6.4,916.0,Netflix,0,3869122,73472,,0092736,2057748,1920946,9311308,1061407,,Adventure,Animation,Richard Weston,Richard Weston,
tt6214876,tvSeries,Super Monsters,Super Monsters,2017,0,23,6.3,461.0,Netflix,0,6214876,74495,Avi Arad,1085902,0032696,1303197,0050472,2803499,2803497,Adventure,Animation,Steve Ball,Jimmy Tu,
tt7620702,tvSeries,Dinotrux Supercharged,Dinotrux Supercharged,2017,2018,24,7.6,117.0,Netflix,7,7620702,77962,,1662742,0120816,8756916,5318577,0722713,0814455,Action,Adventure,David Dwooman Woo,Dan Riba,
tt1379164,tvSeries,Stretch Armstrong & the Flex Fighters,Stretch Armstrong & the Flex Fighters,2017,2018,22,6.2,347.0,Netflix,0,1379164,75116,,1461945,0177328,1414749,0177328,0022828,0667469,Action,Adventure,Victor Cook,Kevin Altieri,
tt7539608,tvSeries,Trolls: The Beat Goes On!,Trolls: The Beat Goes On!,2018,2019,25,6.0,949.0,Netflix,0,7539608,76205,,1733756,1750801,2692678,1303989,7299408,2200351,Adventure,Animation,Alex Almaguer,Ben Bury,
tt4781350,tvSeries,Llama Llama,Llama Llama,2018,2019,24,6.4,296.0,Netflix,0,4781350,76663,"('Anna Dewdney', 'Reed Duncan', 'Jane Startz')",0700834,1303197,0483734,1291225,0790746,,Adventure,Animation,Saul Blinkoff,Chuck Sheetz,
tt7741824,tvSeries,The Boss Baby: Back in Business,The Boss Baby: Back in Business,2018,2021,25,6.5,4203.0,Netflix,0,7741824,77606,Brandon Sawyer,10079095,10849429,3278128,8331765,2276047,2364267,Adventure,Animation,Pete Jacobs,Christo Stamboliev,
tt6714408,tvSeries,Spy Kids: Mission Critical,Spy Kids: Mission Critical,2018,2018,0,4.9,446.0,Netflix,7,6714408,78938,,2430829,0001675,2344675,2484470,0293188,8539900,Action,Adventure,Craig George,Ian Freedman,
tt9315892,tvSeries,Dance & Sing With True,Dance & Sing With True,2018,0,0,7.0,8.0,Netflix,0,9315892,109607,,\N,,,4488533,,,Animation,Family,Emily Jenkins,,
tt6193336,tvSeries,The Hollow,The Hollow,2018,2020,24,7.2,4826.0,Netflix,7,6193336,79948,"('Vito Viscomi', 'Greg Sullivan', 'Josh Mepham', 'Kathy A. Rocchio')",0971993,2404247,1936760,0971993,1936760,1028302,Adventure,Animation,Josh Mepham,Greg Sullivan,
tt7758552,tvSeries,Harvey Girls Forever!,Harvey Girls Forever!,2018,2020,23,6.8,301.0,Netflix,7,7758552,80592,"('Brendan Hay', 'Aliki Theofilopoulos', 'Emily Brundige')",3851769,3372967,3613635,0213591,5786774,6212401,Adventure,Animation,Murray Debus,Hillary Bradfield,
tt7741830,tvSeries,The Epic Tales of Captain Underpants,The Epic Tales of Captain Underpants,2018,2019,24,6.7,1111.0,Netflix,7,7741830,80805,Dav Pilkey,0052062,4185463,5653350,2813596,0669475,3185614,Action,Adventure,Seung Woo Cha,Kevin Peaty,
