imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,team_popularity,origin_language,creator/actor?,first_country,second_country,actor_1_name,actor_2_name,cast_pop,actor_1_pop,actor_2_pop
tt4061080,tvSeries,Love,Love,2016,2018,50,7.6,45405,Netflix,18,4061080,53606,31976,5039571,1770256,390657,1119645,795290,Comedy,Drama,Dean Holland,Lynn Shelton,Dean Holland,Judd Apatow,Lesley Arfin,Paul Rust,32,9.8,0.7,7.7,1.4,6.9,1.4,106.7,34,3,4.6,en,0,US,US,Gillian Jacobs, Paul Rust,18.4,21.9,15.0
tt3986586,tvSeries,Fuller House,Fuller House,2016,2020,30,6.7,29069,Netflix,7,3986586,63623,291449,8643131,3127081,180902,148252,959034,Comedy,Drama,Richard Correll,Mark Cendrowski,Richard Correll,Jeff Franklin,Eydie Faye,Kate Spurgeon,30,2.8,1.2,2.8,0.6,2.0,0.6,182.5,75,5,1.7,en,0,US,US,Jodie Sweetin, Candace Cameron-Bure,27.9,28.3,27.5
tt4973548,tvSeries,Flaked,Flaked,2016,2017,30,7.2,12342,Netflix,18,4973548,65315,4715,1746309,39101,2892,1139,330347,Comedy,Drama,Wally Pfister,Tom DiCillo,Wally Pfister,Will Arnett,Mark Chappell,Nikki Schiefelbein,33,27.9,0.7,0.6,4.3,1.9,4.3,182.4,14,2,6.6,en,1,US,US,Will Arnett, David Sullivan,22.8,40.2,5.4
tt4998212,tvSeries,The Ranch,The Ranch,2016,2020,30,7.5,41965,Netflix,18,4998212,65493,1017487,720009,8040404,870699,870699,870699,Comedy,Drama,David Trainer,David Trainer,David Trainer,Jim Patterson,Don Reo,William Vallery,30,1.9,1.0,1.9,2.5,2.5,2.5,105.7,80,4,2.1,en,0,US,US,Ashton Kutcher, Elisha Cuthbert,60.8,34.7,86.9
tt4789300,tvSeries,Lady Dynamite,Lady Dynamite,2016,2017,30,7.4,3948,Netflix,18,4789300,66309,103702,403804,4278387,568840,169712,75728,Comedy,Comedy,Ryan McFaul,Robert Cohen,Ryan McFaul,Pam Brady,Mitchell Hurwitz,Jen Statsky,30,3.2,2.0,0.6,0.6,0.6,0.6,85.1,20,2,1.3,en,0,US,US,Maria Bamford, Ana Gasteyer,19.0,18.7,19.4
tt5467814,tvSeries,Haters Back Off!,Haters Back Off!,2016,2017,30,5.9,7835,Netflix,14,5467814,67148,2544907,4180339,566998,3760083,1286069,737442,Comedy,Drama,Andrew Gaynord,Steven K. Tsuchida,Andrew Gaynord,Christopher Ballinger,Colleen Ballinger,Gigi McCreery,30,0.6,3.0,1.0,1.7,1.4,1.7,68.0,16,2,1.6,en,0,US,US,Colleen Ballinger, Angela Kinsey,15.0,19.8,10.2
tt5937754,tvSeries,Trailer Park Boys: Out of the Park,Trailer Park Boys: Out of the Park,2016,2017,30,7.0,2592,Netflix,18,5937754,68375,1034266,1033215,1036211,398258,1034266,1033215,Adventure,Comedy,Gary Howsam,Mike Smith,Gary Howsam,Mike Smith,John Paul Tremblay,Robb Wells,30,8.4,9.6,3.5,1.4,8.4,1.4,21.9,8,1,5.5,en,1,CA,CA,John Paul Tremblay, Mike Smith,14.5,13.2,15.8
tt5339440,tvSeries,One Day at a Time,One Day at a Time,2017,2020,30,8.2,17977,Netflix,7,5339440,69017,86756,1260853,5131,507629,296945,1260853,Comedy,Drama,Phill Lewis,Pamela Fryman,Phill Lewis,Whitney Blake,Gloria Calderón Kellett,Norman Lear,30,7.8,1.2,8.2,5.5,1.6,5.5,487.3,46,4,5.0,en,0,US,US,Justina Machado, Rita Moreno,22.0,21.5,22.5
tt5580540,tvSeries,Santa Clarita Diet,Santa Clarita Diet,2017,2019,30,7.8,74648,Netflix,18,5580540,69470,294355,115272,6342509,118530,477129,684336,Comedy,Horror,Marc Buckland,Ken Kwapis,Marc Buckland,Victor Fresco,Aaron Brownstein,Simon Ganz,30,1.0,0.6,0.6,0.7,2.0,0.7,660.5,30,3,0.9,en,0,US,US,Drew Barrymore, Timothy Olyphant,76.7,44.4,108.9
tt5706996,tvSeries,Girlboss,Girlboss,2017,2017,26,7.0,19454,Netflix,18,5706996,65856,4619459,3873358,134224,228542,44803,112565,Comedy,Comedy,Christian Ditter,Jamie Babbit,Christian Ditter,Sophia Amoruso,Jen Braeden,Kay Cannon,26,0.6,0.6,4.8,1.3,2.0,1.3,151.1,13,1,1.8,en,0,US,US,Britt Robertson, Alphonso McAuley,29.6,50.5,8.8
tt5707802,tvSeries,Dear White People,Dear White People,2017,2021,30,6.4,26257,Netflix,18,5707802,70767,2282177,3344453,6975175,2282177,1286069,5697142,Comedy,Drama,Justin Simien,Steven K. Tsuchida,Justin Simien,Justin Simien,Leann Bowen,Njeri Brown,30,2.2,0.6,0.7,2.2,1.4,2.2,316.6,40,4,1.5,en,0,US,US,Logan Browning, Brandon P. Bell,15.9,18.7,13.1
tt5770786,tvSeries,GLOW,GLOW,2017,2019,35,8.0,49819,Netflix,18,5770786,70573,3477311,4063230,4611331,673400,1119645,768957,Comedy,Drama,Jesse Peretz,Lynn Shelton,Jesse Peretz,Liz Flahive,Carly Mensch,Rachel Shukert,35,1.2,1.7,1.2,2.5,6.9,2.5,274.2,30,3,2.7,en,0,US,US,Alison Brie, Betty Gilpin,41.3,53.0,29.6
tt5565334,tvSeries,Friends from College,Friends from College,2017,2019,30,6.9,22982,Netflix,18,5565334,71890,2973496,831557,2817114,831557,348640,2973496,Comedy,Drama,Nicholas Stoller,Andrew Gurland,Nicholas Stoller,Francesca Delbanco,Nicholas Stoller,Tiffany Barrett,30,1.8,9.8,0.6,9.8,0.6,9.8,100.3,16,2,5.4,en,0,US,US,Keegan-Michael Key, Cobie Smulders,53.5,47.3,59.6
tt6315640,tvSeries,Atypical,Atypical,2017,2021,30,8.2,101141,Netflix,14,6315640,71578,1968720,4652422,4061085,417794,1884278,926526,Comedy,Drama,Michael Patrick Jann,Ryan Case,Michael Patrick Jann,Robia Rashid,D.J. Ryan,Michael Oppenhuizen,33,3.1,0.6,0.6,1.6,1.7,1.6,244.8,38,4,1.5,en,0,US,US,Jennifer Jason Leigh, Keir Gilchrist,47.5,63.7,31.3
tt5884792,tvSeries,Disjointed,Disjointed,2017,2018,30,6.7,11147,Netflix,18,5884792,71308,1974551,419486,521143,7193,927042,1586450,Comedy,Comedy,Richie Keen,James Widdoes,Richie Keen,Will Hayes,David Javerbaum,Chuck Lorre,28,1.1,0.8,9.6,0.7,4.4,0.7,72.8,20,1,2.9,en,0,US,US,Kathy Bates, Elizabeth Alderfer,17.4,21.2,13.6
tt6877772,tvSeries,American Vandal,American Vandal,2017,2018,34,8.1,32633,Netflix,18,6877772,73126,4285995,2829241,2830283,2829241,2829241,2829241,Comedy,Crime,Tony Yacenda,Tony Yacenda,Tony Yacenda,Dan Perrault,Tony Yacenda,Kevin McManus,35,0.8,0.6,1.4,0.6,0.6,0.6,147.8,16,2,0.8,en,0,US,US,Tyler Alvarez, Griffin Gluck,15.1,13.7,16.4
tt3713588,tvSeries,She's Gotta Have It,She's Gotta Have It,2017,2019,30,6.9,4963,Netflix,18,3713588,72633,490,501490,497046,490,490,490,Comedy,Comedy,Spike Lee,Spike Lee,Spike Lee,Spike Lee,Lemon Andersen,Cinqué Lee,30,7.4,0.6,2.5,7.4,7.4,7.4,98.2,19,2,5.4,en,0,US,US,DeWanda Wise, Anthony Ramos,34.6,16.1,53.2
tt7078710,tvSeries,Everything Sucks!,Everything Sucks!,2018,2018,30,7.5,22704,Netflix,14,7078710,76438,1726378,2278537,3489958,1735543,2278537,1735543,Comedy,Drama,Ry Russo-Young,Michael Mohan,Ry Russo-Young,Ben York Jones,Michael Mohan,Hayley Tyler,22,1.6,2.5,0.6,3.2,2.5,3.2,100.1,10,1,2.3,en,0,US,US,Peyton Kennedy," ""Jahi DiAllo Winston""",11.4,9.0,13.7
tt7879820,tvSeries,On My Block,On My Block,2018,2021,30,7.9,19049,Netflix,14,7879820,76747,327659,353183,411897,411897,2551273,1451294,Comedy,Drama,Lauren Iungerich,Arlyn Richardson,Lauren Iungerich,Eddie Gonzalez,Jeremy Haft,Lauren Iungerich,30,1.4,1.2,0.8,0.8,0.6,0.8,112.2,38,4,1.0,en,0,US,US,Sierra Capri, Jason Genao,5.2,5.0,5.4
tt6916746,tvSeries,Alexa & Katie,Alexa & Katie,2018,2020,25,7.5,6064,Netflix,7,6916746,76874,1507437,9386331,2279570,1241603,327591,3815120,Comedy,Drama,Trevor Kirschner,Victor Gonzalez,Trevor Kirschner,Heather Wordham,Pratibha Tiku Sharma,Todd Linden,25,1.3,1.3,1.0,0.6,1.2,0.6,151.5,39,4,1.0,en,0,US,US,Paris Berelc, Isabel May,38.7,32.1,45.3
tt7661368,tvSeries,All About the Washingtons,All About the Washingtons,2018,2018,25,4.8,771,Netflix,0,7661368,80309,3169287,7411856,716925,769135,579318,5205,Comedy,Music,Don Scardino,Linda Mendoza,Don Scardino,Jeremy Bronson,Marlena Rodriguez,Andrew Reich,23,0.6,0.6,0.6,3.3,3.3,3.3,14.1,10,1,2.0,en,0,US,US,Joseph Simmons, Justine Simmons,6.8,10.6,3.1
tt6487482,tvSeries,Insatiable,Insatiable,2018,2019,45,6.5,31906,Netflix,18,6487482,80743,348940,8090030,6494831,281598,200380,2973,Comedy,Drama,Andrew Fleming,Brian Dannelly,Andrew Fleming,Lauren Gussis,Jenina Kibuka,Gil Hizon,45,1.4,0.6,0.6,5.2,1.2,5.2,101.4,22,2,2.4,en,0,US,US,Debby Ryan, Dallas Roberts,22.1,27.3,16.8
tt7183074,tvSeries,The Good Cop,The Good Cop,2018,2018,60,7.0,6843,Netflix,7,7183074,80308,1440794,4964138,77062,957198,393661,38893,Comedy,Crime,Randy Zisk,Kevin Hooks,Randy Zisk,Erez Aviram,Tomer Aviram,Jack Bernstein,50,0.6,0.6,3.8,2.7,2.2,2.7,79.0,10,1,2.1,en,0,US,US,Josh Groban, Tony Danza,26.2,29.6,22.8
tt7768010,tvMiniSeries,Best. Worst. Weekend. Ever.,Best. Worst. Weekend. Ever.,2018,2018,191,6.4,347,Netflix,7,7768010,82656,1275670,1441389,825620,1275670,1275670,1275670,Comedy,Family,Jeremy Garelick,Jeremy Garelick,Jeremy Garelick,Jeremy Garelick,Daniel Bryan Franklin,Robin Stein,25,2.5,1.4,1.0,2.5,2.5,2.5,59.9,8,1,2.1,en,0,US,US,Sam Ashe Arnold, Cole Sand,16.7,19.5,13.9
tt8001718,tvSeries,Prince of Peoria,Prince of Peoria,2018,2019,25,6.1,565,Netflix,7,8001718,84111,1691845,2325798,4127963,1339949,546756,1451137,Comedy,Family,Eric Dean Seaton,Jody Margolin Hahn,Eric Dean Seaton,Devin Bunje,Nick Stanton,Marty Donovan,26,0.8,0.6,0.6,2.1,1.0,2.1,82.4,16,1,1.2,en,0,US,US,Gavin Lewis, Theodore Barnes,9.1,8.1,10.1
tt7255502,tvSeries,The Kominsky Method,The Kominsky Method,2018,2021,30,8.2,43263,Netflix,18,7255502,81290,521143,383322,419486,677953,521143,565063,Comedy,Drama,Donald Petrie,Chuck Lorre,Donald Petrie,Chuck Lorre,Alan J. Higgins,David Javerbaum,25,9.6,1.2,0.8,3.3,9.6,3.3,388.6,22,3,4.7,en,0,US,US,Michael Douglas, Sarah Baker,34.8,44.0,25.6
tt8304498,tvSeries,Turn Up Charlie,Turn Up Charlie,2019,2019,30,7.1,8188,Netflix,18,8304498,85486,252961,716933,3315240,513754,788426,513754,Comedy,Music,Matt Lipsey,Tristram Shapeero,Matt Lipsey,Idris Elba,Gary Reich,Georgia Lester,25,49.5,0.7,0.6,2.4,1.5,2.4,141.6,8,1,9.5,en,1,GB,GB,Idris Elba, Piper Perabo,57.6,38.0,77.2
tt8009602,tvSeries,Huge in France,Huge in France,2019,2019,30,6.8,3076,Netflix,18,8009602,87799,2361949,666871,255362,2361949,666871,2361949,Comedy,Comedy,Andrew Mogel,Jarrad Paul,Andrew Mogel,Andrew Mogel,Jarrad Paul,Gad Elmaleh,30,1.4,5.2,6.9,1.4,5.2,1.4,24.4,8,1,3.6,fr,0,FR,FR,Gad Elmaleh, Jordan Ver Hoeve,12.3,18.5,6.0
tt9039142,tvSeries,No Good Nick,No Good Nick,2019,2019,30,6.1,3498,Netflix,7,9039142,82578,1097892,9060884,825738,507629,183615,275698,Comedy,Drama,Phill Lewis,Robbie Countryman,Phill Lewis,Keetgi Kogan,Emily Schmidt,David H. Steinberg,30,0.6,0.6,2.0,5.5,1.1,5.5,126.7,20,1,2.5,en,0,US,US,Melissa Joan Hart, Sean Astin,31.9,31.8,32.0
tt8164794,tvMiniSeries,Lunatics,Lunatics,2019,2019,35,6.6,3561,Netflix,18,8164794,88366,1372823,1372823,1372823,1372823,1372823,1372823,Comedy,Comedy,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,36,1.8,1.8,1.8,1.8,1.8,1.8,8.8,10,1,1.8,en,1,US,US,Chris Lilley,Chris Lilley,9.6,9.6,9.6
tt7718088,tvSeries,Bonding,Bonding,2018,2021,17,7.1,17640,Netflix,18,7718088,88512,2943328,3535066,9937382,2943328,2943328,2943328,Comedy,Drama,Rightor Doyle,Rightor Doyle,Rightor Doyle,Rightor Doyle,Nana Mensah,Olivia Troy,18,1.5,4.8,0.6,1.5,1.5,1.5,94.0,15,2,1.9,en,0,US,US,Zoe Levin, Brendan Scannell,8.4,10.5,6.3
tt10186846,tvSeries,It's Bruno!,It's Bruno!,2019,2019,15,7.4,3218,Netflix,18,10186846,89490,4918462,6027977,4918462,4918462,4918462,4918462,Comedy,Short,Solvan Naim,Solvan Naim,Solvan Naim,Solvan Naim,David Ebert,Solvan Naim,15,2.2,0.6,2.2,2.2,2.2,2.2,24.6,8,1,2.0,en,0,US,US,Slick Naim, Rob Morgan,13.5,8.3,18.8
tt9098432,tvSeries,Malibu Rescue,Malibu Rescue,2019,2019,0,5.6,1158,Netflix,0,9098432,85958,3548748,253624,4554395,390822,563829,1659763,Action,Comedy,Savage Steve Holland,Scott McAboy,Savage Steve Holland,Danielle Calvert,Jed Elinoff,Molly Haldeman,26,0.6,1.9,1.0,5.3,0.7,5.3,23.6,8,1,2.5,en,0,US,US,Ricardo Hurtado, Breanna Yde,20.1,20.5,19.6
tt8403536,tvSeries,Mr. Iglesias,Mr. Iglesias,2019,2020,30,7.1,7764,Netflix,14,8403536,88378,376247,7295351,4068303,546756,327591,507629,Comedy,Comedy,Jody Margolin Hahn,Victor Gonzalez,Jody Margolin Hahn,Kevin Hench,Chris Garcia,Julia Grob,30,1.7,0.6,0.6,1.0,1.2,1.0,76.0,21,3,1.0,en,0,US,US,Gabriel Iglesias, Jacob Vargas,32.9,34.3,31.6
tt9717424,tvSeries,Team Kaylie,Team Kaylie,2019,2020,0,4.7,414,Netflix,7,9717424,93960,485027,1978050,4110074,463199,183615,1659763,Comedy,Comedy,Bob Koherr,Robbie Countryman,Bob Koherr,Pang-Ni Landrum,Aaron Vaccaro,Omar Ponce,30,1.0,1.0,1.0,1.5,1.1,1.5,47.9,20,3,1.2,en,0,US,US,Kai Calhoun, Symera Jackson,3.2,3.0,3.3
tt7971476,tvSeries,The Politician,The Politician,2019,2020,42,7.5,24242,Netflix,14,7971476,83127,107302,1004299,614682,394586,1004299,107302,Comedy,Drama,Gwyneth Horder-Payton,Brad Falchuk,Gwyneth Horder-Payton,Ian Brennan,Brad Falchuk,Ryan Murphy,60,3.4,4.0,8.3,1.5,4.0,1.5,78.1,15,2,3.8,en,0,US,US,Ben Platt, Judith Light,15.2,14.4,16.1
tt8880894,tvSeries,Living with Yourself,Living with Yourself,2019,2019,26,7.2,34989,Netflix,18,8880894,81532,1308367,1308367,1308367,206760,267512,206760,Comedy,Drama,Jonathan Dayton,Valerie Faris,Jonathan Dayton,Timothy Greenberg,Timothy Greenberg,Timothy Greenberg,25,0.6,0.6,0.6,2.1,2.8,2.1,33.4,8,1,1.5,en,0,US,US,Paul Rudd, Aisling Bea,33.6,47.0,20.2
tt8755226,tvSeries,Daybreak,Daybreak,2019,2019,60,6.7,22805,Netflix,18,8755226,83478,1847815,6505248,679031,417794,679031,2351144,Action,Adventure,Michael Patrick Jann,Brad Peyton,Michael Patrick Jann,Aron Eli Coleite,Ira Madison III,Brad Peyton,45,1.2,0.6,1.9,1.6,1.9,1.6,30.1,10,1,1.5,en,0,US,US,Colin Ford, Alyvia Alyn Lind,38.8,36.1,41.4
tt9770286,tvSeries,Merry Happy Whatever,Merry Happy Whatever,2019,2019,26,6.3,5387,Netflix,7,9770286,94587,5969780,147228,3164677,296945,507629,1260853,Comedy,Comedy,Pamela Fryman,Phill Lewis,Pamela Fryman,Talia Bernstein,Tucker Cawley,Gracie Glassmeyer,25,0.6,0.6,0.6,1.6,5.5,1.6,77.5,8,1,1.8,en,0,US,US,Brent Morin, Hayes MacArthur,6.1,6.2,6.0
tt8404094,tvSeries,AJ and the Queen,AJ and the Queen,2020,2020,52,7.5,9111,Netflix,14,8404094,84896,455078,750412,8641286,455078,203215,281945,Adventure,Comedy,Michael Patrick King,Adam Davidson,Michael Patrick King,Michael Patrick King,RuPaul,Eric Reyes Loo,52,3.1,19.7,0.6,3.1,1.4,3.1,69.3,10,1,5.2,en,0,US,US,RuPaul, Izzy G.,20.3,29.2,11.4
tt9850952,tvSeries,Medical Police,Medical Police,2020,2020,242,6.0,4655,Netflix,18,9850952,95670,1117791,2543661,827746,3189181,906476,3189181,Comedy,Comedy,Bill Benz,David Wain,Bill Benz,Rob Corddry,Krister Johnson,Jonathan Stern,24,14.4,0.6,1.1,0.7,8.3,0.7,227.4,10,1,4.3,en,0,US,US,Erinn Hayes, Rob Huebel,24.1,32.1,16.0
tt10540562,tvSeries,The Healing Powers of Dude,The Healing Powers of Dude,2020,2020,25,6.6,1093,Netflix,13,10540562,97441,2604380,4530187,1820725,7193,4772008,287198,Action,Adventure,Richie Keen,Yulin Kuang,Richie Keen,Sam Littenberg-Weisberg,Joy Regullano,Erica Spates,30,0.6,0.8,0.6,0.7,0.6,0.7,25.5,8,1,0.7,en,0,US,US,Jace Chapman, Gabrielle Quinn,6.8,11.9,1.7
tt9446688,tvSeries,I Am Not Okay with This,I Am Not Okay with This,2020,2020,30,7.5,72735,Netflix,18,9446688,90260,3536642,6981033,8631159,3536642,3536642,3536642,Comedy,Drama,Jonathan Entwistle,Jonathan Entwistle,Jonathan Entwistle,Jonathan Entwistle,Charles S. Forsman,Christy Hall,23,2.3,2.3,1.1,2.3,2.3,2.3,55.7,7,1,2.1,en,0,US,US,Sophia Lillis, Wyatt Oleff,26.5,30.7,22.4
tt11092086,tvSeries,The Iliza Shlesinger Sketch Show,The Iliza Shlesinger Sketch Show,2020,2020,115,5.1,997,Netflix,18,11092086,101255,2038367,2038367,2038367,1980395,11044867,1980395,Comedy,Comedy,Laura Murphy,Laura Murphy,Laura Murphy,Kim Gamble,Kim Gamble,Kim Gamble,115,0.6,0.6,0.6,2.0,2.0,2.0,4.3,6,1,1.3,en,0,US,US,Iliza Shlesinger, Glo Tavarez,6.1,10.8,1.3
tt10726356,tvSeries,The Big Show Show,The Big Show Show,2020,2020,27,6.3,2695,Netflix,7,10726356,100963,3117080,125725,4894564,507629,463199,307680,Comedy,Family,Phill Lewis,Bob Koherr,Phill Lewis,Jason Berger,Josh Bycel,Rebecca Delgado Smith,27,0.6,0.7,1.4,5.5,1.5,5.5,24.0,8,1,2.5,en,0,US,US,Paul Wight, Allison Munn,15.5,15.3,15.8
tt10930958,tvSeries,Brews Brothers,Brews Brothers,2020,2020,0,5.1,2094,Netflix,18,10930958,101531,769831,423561,1428343,769840,169712,2315446,Comedy,Drama,Jeff Schaffer,Robert Cohen,Jeff Schaffer,Greg Schaffer,Steve Joe,Hunter Covington,30,0.7,0.6,1.4,4.3,0.6,4.3,20.4,8,1,2.0,en,0,US,US,Carmen Flood, Alan Aisenberg,4.0,1.7,6.3
tt10311562,tvSeries,#BlackAF,#BlackAF,2020,2020,36,6.8,5258,Netflix,18,10311562,101200,1244069,1124443,1942893,1244069,477129,429069,Comedy,Comedy,Kenya Barris,Ken Kwapis,Kenya Barris,Kenya Barris,Esa Lewis,Malik S,35,3.7,0.6,2.1,3.7,2.0,3.7,57.5,8,1,2.6,en,1,US,US,Kenya Barris, Rashida Jones,19.7,10.3,29.0
tt10584608,tvSeries,Teenage Bounty Hunters,Teenage Bounty Hunters,2020,2020,50,7.7,13939,Netflix,18,10584608,90766,2446029,6767020,10088362,38893,55493,122140,Comedy,Crime,Rebecca Asher,Angela Barnes,Rebecca Asher,Alex Edelman,Kathleen Jordan,Aziza Barnes,49,1.2,0.8,0.6,3.5,0.6,3.5,73.8,10,1,1.7,en,0,US,US,Anjelica Bette Fellini, Maddie Phillips,26.8,13.2,40.5
tt10183988,tvSeries,Julie and the Phantoms,Julie and the Phantoms,2020,2020,0,8.4,11620,Netflix,0,10183988,106292,189137,1992562,389668,650905,1158282,1033939,Adventure,Comedy,Kenny Ortega,Kabir Akhtar,Kenny Ortega,Dan Cross,Fabio Danesi,David Hoge,30,0.6,0.6,2.2,5.1,0.6,5.1,183.8,9,1,2.4,en,0,US,US,Madison Reyes, Owen Patrick Joyner,17.0,6.8,27.2
tt9310390,tvSeries,The Duchess,The Duchess,2020,2020,30,6.7,5976,Netflix,18,9310390,107363,1789329,1789329,1789329,531954,531954,531954,Comedy,Drama,Toby MacDonald,Toby MacDonald,Toby MacDonald,Katherine Ryan,Katherine Ryan,Katherine Ryan,22,2.0,2.0,2.0,0.6,0.6,0.6,15.5,6,1,1.3,en,1,GB,GB,Katherine Ryan, Rory Keenan,24.1,10.6,37.6
tt10151772,tvSeries,Sneakerheads,Sneakerheads,2020,2020,0,6.2,1588,Netflix,18,10151772,109616,1062565,1108471,3904550,583515,583515,583515,Comedy,Comedy,Dave Meyers,Dave Meyers,Dave Meyers,Jay Longino,Jason Belleville,Carl Tart,30,1.0,0.6,1.0,2.4,2.4,2.4,55.4,6,1,1.7,en,0,US,US,Justin Lee, Andrew Bachelor,10.3,10.1,10.6
tt13316746,tvSeries,Aunty Donna's Big Ol' House of Fun,Aunty Donna's Big Ol' House of Fun,2020,2020,20,7.9,7083,Netflix,18,13316746,112164,5492696,10184851,6072896,4266805,4266805,4266805,Comedy,Comedy,Max Miller,Max Miller,Max Miller,Mark Samual Bonanno,Aunty Donna,Broden Kelly,20,1.0,1.0,1.4,0.6,0.6,0.6,46.5,6,1,0.9,en,0,AU,AU,Broden Kelly, Mark Bonanno,2.2,1.7,2.6
tt10971022,tvSeries,The Crew,The Crew,2021,2021,0,6.5,6273,Netflix,13,10971022,116736,6083203,1188982,1631098,275698,275698,275698,Comedy,Comedy,Andy Fickman,Andy Fickman,Andy Fickman,Chelsea Catalanotto,Pete Correale,Diana Gettinger,30,1.4,1.4,1.4,7.1,7.1,7.1,21.8,10,1,4.2,en,0,US,US,Kevin James, Jillian Mueller,18.4,35.0,1.8
tt11717394,tvSeries,Country Comfort,Country Comfort,2021,2021,25,6.8,4066,Netflix,7,11717394,119180,288746,524095,414908,3815120,447583,1390182,Comedy,Drama,Kelly Park,David Kendall,Kelly Park,Julia Fowler,Caryn Lucas,Peter Marc Jacobson,23,1.0,3.1,1.2,1.1,3.1,1.1,69.2,10,1,1.8,en,0,US,US,Katharine McPhee, Eddie Cibrian,22.5,28.9,16.1
tt13018090,tvSeries,Dad Stop Embarrassing Me!,Dad Stop Embarrassing Me!,2021,2021,25,4.3,2117,Netflix,14,13018090,119122,10124484,4937,2828930,926526,262558,926526,Comedy,Family,Ken Whittingham,Bentley Kyle Evans,Ken Whittingham,Camille Corbett,Jamie Foxx,Johnny Mack,25,0.6,39.0,0.6,1.6,0.8,1.6,37.6,8,1,7.4,en,0,US,US,Jamie Foxx, Kyla-Drew,35.1,46.7,23.5
tt5435008,tvMiniSeries,Gilmore Girls: A Year in the Life,Gilmore Girls: A Year in the Life,2016,2016,370,7.5,43717,Netflix,14,5435008,68799,792371,657763,792371,657763,792371,657763,Comedy,Drama,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,Amy Sherman-Palladino,90,3.3,1.6,3.3,1.6,3.3,1.6,77.7,4,1,2.4,en,0,US,US,Lauren Graham, Alexis Bledel,29.2,25.5,33.0
tt5669272,tvMiniSeries,Wet Hot American Summer: Ten Years Later,Wet Hot American Summer: Ten Years Later,2017,2017,216,6.9,9505,Netflix,18,5669272,73132,795290,906476,2543661,906476,906476,906476,Comedy,Comedy,David Wain,David Wain,David Wain,Michael Showalter,David Wain,Krister Johnson,28,3.4,8.3,0.6,8.3,8.3,8.3,186.0,8,1,6.2,en,0,US,US,Elizabeth Banks, H. Jon Benjamin,38.6,43.3,33.9
tt4230076,tvMiniSeries,The Defenders,The Defenders,2017,2017,50,7.2,114654,Netflix,7,4230076,32736,1144314,1152450,7584292,1237416,8971,1879225,Action,Adventure,S.J. Clarkson,Phil Abraham,S.J. Clarkson,Brian Michael Bendis,Bill Everett,Michael Gaydos,60,1.5,0.6,0.6,2.7,1.3,2.7,139.3,18,1,1.6,en,0,US,US,Jim Belushi," ""Jerry OConnell""",32.4,22.2,42.6
tt5516154,tvMiniSeries,Godless,Godless,2017,2017,452,8.2,76211,Netflix,18,5516154,73467,291082,291082,291082,291082,291082,291082,Action,Drama,Scott Frank,Scott Frank,Scott Frank,Scott Frank,Scott Frank,Scott Frank,80,5.3,5.3,5.3,5.3,5.3,5.3,57.3,7,1,5.3,en,0,US,US,"""Jack OConnell""", Michelle Dockery,40.2,44.5,36.0
tt5580146,tvMiniSeries,Maniac,Maniac,2018,2018,386,7.7,84800,Netflix,18,5580146,73411,1226821,1560977,3004035,1560977,1560977,1560977,Comedy,Drama,Cary Joji Fukunaga,Cary Joji Fukunaga,Cary Joji Fukunaga,Ole Marius Araldsen,Cary Joji Fukunaga,Danielle Henderson,10,1.0,8.0,0.6,8.0,8.0,8.0,122.1,10,1,5.6,en,0,US,US,Emma Stone, Jonah Hill,107.3,175.1,39.6
tt6763664,tvMiniSeries,The Haunting of Hill House,The Haunting of Hill House,2018,2018,572,8.6,280588,Netflix,18,6763664,72844,1093039,414047,2901688,1093039,1093039,1093039,Drama,Horror,Mike Flanagan,Mike Flanagan,Mike Flanagan,Mike Flanagan,Shirley Jackson,Meredith Averill,10,7.5,2.4,1.5,7.5,7.5,7.5,93.0,10,1,5.6,en,0,US,US,Michiel Huisman, Elizabeth Reaser,30.7,32.8,28.7
tt7137906,tvMiniSeries,When They See Us,When They See Us,2019,2019,296,8.9,134644,Netflix,18,7137906,81355,1148550,3027922,842523,1148550,1148550,1148550,Biography,Crime,Ava DuVernay,Ava DuVernay,Ava DuVernay,Ava DuVernay,Julian Breece,Robin Swicord,75,6.7,0.7,2.5,6.7,6.7,6.7,126.0,4,1,5.0,en,0,US,US,Jharrel Jerome, Ethan Herisse,8.5,12.7,4.4
tt7087260,tvSeries,Tales of the City,Tales of the City,2019,2019,60,7.4,8904,Netflix,18,7087260,18745,10399659,560945,10399660,1036574,2978148,4945419,Drama,Drama,Silas Howard,Sydney Freeland,Silas Howard,Hansol Jung,Armistead Maupin,Thomas Page McBee,72,0.6,3.2,0.6,0.7,4.4,0.7,89.9,5,1,1.7,en,0,GB,GB,Olympia Dukakis, Donald Moffat,22.5,23.3,21.7
