imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,team_popularity,origin_language,origin_country,actors,creator/actor?
tt8682948,tvMiniSeries,The Act,The Act,2019,2019,425,7.9,34290,Hulu,18,8682948,82883,4528537,9287529,1143319,166438,5013702,35060,Biography,Crime,Laure de Clermont-Tonnerre,Steven Piet,Laure de Clermont-Tonnerre,Nick Antosca,Michelle Dean,Dan Dietz,53,1.53,0.6,1.38,2.095,1.4,2.095,182.061,8,1,1.5166666666666666,en,['US'],"('Patricia Arquette', 'Joey King')",0
tt9113406,tvSeries,Wu-Tang: An American Saga,Wu-Tang: An American Saga,2019,2023,49,8.3,11024,Hulu,18,9113406,90870,1560202,753526,874844,5522,957197,743676,Biography,Drama,Mario Van Peebles,Craig Zisk,Mario Van Peebles,Zina Camblin,RZA,Alex Tse,60,0.6,7.398,3.477,9.934,1.4,9.934,51.967,30,3,5.457166666666667,en,['US'],"('Ashton Sanders', 'Siddiq Saunderson')",0
tt3829868,tvMiniSeries,Looking for Alaska,Looking for Alaska,2019,2019,426,8.0,13677,Hulu,18,3829868,88640,1981261,9638153,777300,245112,2079484,2165614,Drama,Romance,Clea DuVall,Rachel Lee Goldenberg,Clea DuVall,John Green,Kendall Rogers,Josh Schwartz,50,3.81,0.6,2.533,28.528,1.387,28.528,179.714,8,1,10.897666666666666,en,['US'],"('Charlie Plummer', 'Kristine Froseth')",0
tt8594028,tvSeries,Reprisal,Reprisal,2019,2019,51,7.4,4706,Hulu,18,8594028,89314,3399230,9563565,4045429,1743387,637458,1576066,Action,Crime,Jonathan van Tulleken,Cherie Nowlan,Jonathan van Tulleken,Josh Corbin,Justin Boyd,Nate Crocker,56,0.6,0.98,0.6,2.176,2.731,2.176,171.76,10,1,1.5438333333333334,en,['US'],"('Abigail Spencer', 'Rodrigo Santoro')",0
tt8134186,tvMiniSeries,Devs,Devs,2020,2020,409,7.7,45725,Hulu,18,8134186,81349,307497,307497,307497,307497,307497,307497,Drama,Mystery,Alex Garland,Alex Garland,Alex Garland,Alex Garland,Alex Garland,Alex Garland,52,11.684,11.684,11.684,11.684,11.684,11.684,45.674,8,1,11.684,en,['US'],"('Sonoya Mizuno', 'Nick Offerman')",0
tt8089592,tvMiniSeries,Little Fires Everywhere,Little Fires Everywhere,2020,2020,463,7.7,53290,Hulu,18,8089592,90257,7328348,1168067,7751070,1971220,915920,1119645,Drama,Mystery,Nzingha Stewart,Michael Weaver,Nzingha Stewart,Celeste Ng,Liz Tigelaar,Shannon Houston,60,0.98,1.96,0.6,1.702,5.639,1.702,43.307,8,1,2.097166666666667,en,['US'],"('Kerry Washington', 'Lexi Underwood')",0
tt9244556,tvMiniSeries,Mrs. America,Mrs. America,2020,2020,458,7.9,13283,Hulu,18,9244556,83605,6051386,1934923,1577092,1349818,281396,1392994,Biography,Drama,Anna Boden,Ryan Fleck,Anna Boden,Joshua Allen Griffith,April Shih,Dahvi Waller,50,0.6,0.65,1.582,2.178,3.073,2.178,99.657,9,1,1.7101666666666668,en,['US'],"('Cate Blanchett', 'Rose Byrne')",0
tt3147316,tvSeries,Deadbeat,Deadbeat,2014,2016,22,7.3,5339,Hulu,14,3147316,62234,3135482,2407316,4007352,3474,4190073,5342427,Comedy,Fantasy,Troy Miller,Heath Cullens,Troy Miller,Cody Heller,Brett Konner,Jon Silberman,25,0.84,1.4,0.6,3.97,0.6,3.97,93.804,36,3,1.8966666666666667,en,['US'],"('Tyler Labine', 'Kal Penn')",0
tt3432810,tvSeries,The Neighbors,The Neighbors,2014,2016,24,2.7,557,Hulu,7,3432810,44586,1382072,1382072,1382072,1382072,1382072,1382072,Comedy,Comedy,Tommy Wiseau,Tommy Wiseau,Tommy Wiseau,Tommy Wiseau,Tommy Wiseau,Tommy Wiseau,22,3.711,3.711,3.711,3.711,3.711,3.711,148.76,44,2,3.711,en,['US'],"('Jami Gertz', 'Lenny Venito')",0
tt4577466,tvSeries,Casual,Casual,2015,2018,25,7.5,9330,Hulu,18,4577466,64043,7629886,5393607,5547317,1247855,3521871,5514695,Comedy,Drama,Carrie Brownstein,Gillian Robespierre,Carrie Brownstein,Zander Lehmann,Harris Danow,Rosa Handelman,30,0.98,0.6,1.166,2.872,2.141,2.872,128.846,44,4,1.7718333333333334,en,['US'],"('Michaela Watkins', 'Tommy Dewey')",0
tt4975856,tvSeries,Future Man,Future Man,2017,2020,30,7.7,28075,Hulu,18,4975856,73157,3773434,1882744,3782043,909946,915920,1698571,Action,Adventure,Jonathan Watson,Michael Weaver,Jonathan Watson,Kyle Hunter,Howard Overman,Ariel Shaffir,30,0.63,1.4,2.626,0.6,5.639,0.6,228.119,34,3,1.9158333333333333,en,['US'],"('Josh Hutcherson', 'Eliza Coupe')",0
tt7292950,tvSeries,All Night,All Night,2018,2018,24,6.0,656,Hulu,14,7292950,39354,3269881,4351487,281592,200380,398107,1451294,Comedy,Comedy,Brian Dannelly,Nancy Hower,Brian Dannelly,Jason Ubaldi,Mackenzie Yeager,R. Lee Fleming Jr.,22,0.6,0.6,4.36,1.228,1.543,1.228,135.064,35,2,1.5931666666666666,en,['US'],"('Christina Applegate', 'Will Arnett')",0
tt8324422,tvSeries,PEN15,PEN15,2019,2021,30,8.1,13514,Hulu,18,8324422,85702,4224109,5193396,1587825,1587825,2440581,2777326,Comedy,Comedy,Sam Zvibleman,Andrew DeYoung,Sam Zvibleman,Maya Erskine,Anna Konkle,Sam Zvibleman,30,13.701,6.517,0.6,0.6,1.389,0.6,269.942,25,2,3.9011666666666662,en,['US'],"('Maya Erskine', 'Anna Konkle')",1
tt8962130,tvSeries,Shrill,Shrill,2019,2021,30,7.4,9202,Hulu,18,8962130,85046,5262775,1494121,4873492,2440581,3489851,1247855,Comedy,Drama,Andrew DeYoung,Shaka King,Andrew DeYoung,Aidy Bryant,Alexandra Rushfield,Lindy West,25,5.944,1.052,0.6,1.389,1.834,1.389,104.649,22,3,2.034666666666667,en,['US'],"('Aidy Bryant', 'Lolly Adefope')",1
tt7649694,tvSeries,Ramy,Ramy,2019,0,30,8.0,16129,Hulu,18,7649694,87382,6144403,9429903,3858973,3858973,1435062,3846239,Comedy,Drama,Ramy Youssef,Cherien Dabis,Ramy Youssef,Ari Katcher,Ryan Welch,Ramy Youssef,30,0.6,0.6,3.665,3.665,2.298,3.665,49.615,30,3,2.4155,en,['US'],"('Ramy Youssef', 'May Calamawy')",0
tt7587362,tvMiniSeries,Four Weddings and a Funeral,Four Weddings and a Funeral,2019,2019,60,7.2,6211,Hulu,18,7587362,84282,9946590,4007858,1411676,607701,788426,2503466,Comedy,Romance,Catherine Morshead,Tristram Shapeero,Catherine Morshead,Bisha K. Ali,Meredith Dawson,Mindy Kaling,50,1.838,0.6,5.109,2.642,1.495,2.642,42.759,10,1,2.3876666666666666,en,['US'],"('Nathalie Emmanuel', 'Nikesh Patel')",0
tt7661046,tvSeries,Dollface,Dollface,2019,2022,29,7.4,10880,Hulu,18,7661046,84584,4343561,4589134,2590660,2370148,174483,1056186,Comedy,Comedy,Alethea Jones,Stephanie Laing,Alethea Jones,Jordan Weiss,Hallie Cantor,Grace Edwards,30,1.094,0.6,0.941,0.646,0.657,0.646,86.969,20,2,0.7640000000000001,en,['US'],"('Kat Dennings', 'Brenda Song')",0
tt8577458,tvSeries,High Fidelity,High Fidelity,2020,2020,30,7.7,15487,Hulu,18,8577458,96734,3445626,394984,8531569,5169,718001,2440581,Comedy,Drama,Natasha Lyonne,Jeffrey Reiner,Natasha Lyonne,Solomon Georgio,Nick Hornby,Josh Koenigsberg,26,0.694,2.595,0.98,17.878,2.494,17.878,163.759,10,1,7.0865,en,['US'],"('Zoë Kravitz', 'David H. Holmes')",0
tt2235759,tvSeries,The Great,The Great,2020,2023,1594,8.2,52635,Hulu,18,2235759,93812,1110111,18790,9234084,118778,601599,2134432,Biography,Comedy,Colin Bucksey,Matthew Moore,Colin Bucksey,Tony McNamara,Vanessa Alexander,Gretel Vella,30,4.403,0.66,0.6,3.987,0.6,3.987,99.057,30,3,2.3728333333333333,en,['US'],"('Elle Fanning', 'Phoebe Fox')",0
tt10166602,tvSeries,"Love, Victor","Love, Victor",2020,2022,30,8.0,21301,Hulu,14,10166602,97186,7698350,4170842,74165,258128,3399862,1420377,Comedy,Drama,Jason Ensler,Natalia Leite,Jason Ensler,Becky Albertalli,Isaac Aptaker,Elizabeth Berger,30,1.38,4.946,1.4,1.263,0.6,1.263,171.425,28,3,1.8086666666666664,en,['US'],"('Michael Cimino', 'Rachel Hilson')",0
tt2818496,tvSeries,The Awesomes,The Awesomes,2013,2015,23,7.3,1585,Hulu,14,2818496,28104,1024878,794727,4757453,1980744,2539632,1980744,Action,Animation,Sean Coyle,Jason Shwartz,Sean Coyle,Seth Meyers,Michael Shoemaker,Ben Warheit,30,10.788,2.534,0.6,0.6,0.6,0.6,70.776,30,3,2.6203333333333334,en,['US'],"('Seth Meyers', 'Ike Barinholtz')",1
tt8910922,tvSeries,Solar Opposites,Solar Opposites,2020,0,22,8.0,29641,Hulu,18,8910922,97645,572982,1551598,8432798,1754908,1490569,161125,Adventure,Animation,Bob Suarez,Kim Arndt,Bob Suarez,Mike McMahan,Justin Roiland,Jen McCartney,25,1.301,5.841,0.6,0.739,0.648,0.739,81.345,38,4,1.6446666666666667,en,['US'],"('Dan Stevens', 'Sean Giambrone')",0
tt8777690,tvSeries,Crossing Swords,Crossing Swords,2020,2021,22,6.7,1778,Hulu,18,8777690,104127,1858844,1802814,2885803,1858844,3652269,1086024,Animation,Comedy,John Harvatine IV,Brad Schaffer,John Harvatine IV,John Harvatine IV,Tom Root,Sean Lavery,23,0.705,0.743,0.6,0.705,0.6,0.705,172.067,20,2,0.6763333333333333,en,['US'],Not Available,0
tt10394790,tvSeries,The Bravest Knight,The Bravest Knight,2019,2019,12,6.9,139,Hulu,7,10394790,90617,8751205,736609,8751205,1885073,1885073,1885073,Animation,Family,Shabnam Rezaei,Shabnam Rezaei,Shabnam Rezaei,Daniel Errico,Randy Rogel,Daniel Errico,12,0.6,2.256,0.6,0.6,0.6,0.6,48.608,13,1,0.8759999999999999,en,['US'],"('Storm Reid', 'Bobby Moynihan')",0
tt2188577,tvSeries,Up to Speed,Up to Speed,2012,2012,60,6.4,163,Hulu,14,2188577,43587,506171,500,506171,500,500,500,Biography,Comedy,Richard Linklater,Richard Linklater,Richard Linklater,Timothy 'Speed' Levitch,Richard Linklater,Timothy 'Speed' Levitch,24,1.901,10.471,1.901,10.471,10.471,10.471,6.797,6,1,7.614333333333334,en,['US'],"Timothy ""Speed"" Levitch",0
tt7509270,tvSeries,"I Love You, America","I Love You, America",2017,2018,29,6.3,1357,Hulu,18,7509270,74359,4132900,3265587,4329054,1337210,3998229,3499593,Comedy,Talk-Show,Chuck O'Neil,Ted Tremper,Chuck O'Neil,Glenn Boozan,Raj Desai,David Ferguson,30,0.6,0.6,3.66,0.6,0.6,0.6,75.337,21,1,1.11,en,['US'],Sarah Silverman,0
tt0459159,tvSeries,The Thick of It,The Thick of It,2005,2012,29,8.7,25602,Hulu,18,459159,4507,406334,2254846,1006581,406334,1707462,1128050,Comedy,Comedy,Armando Iannucci,Natalie Bailey,Armando Iannucci,Armando Iannucci,Ian Martin,Simon Blackwell,30,2.039,0.6,3.242,2.039,0.6,2.039,214.991,21,4,1.7598333333333336,en,['GB'],"('Chris Addison', 'Peter Capaldi')",0
tt3107224,tvSeries,Mother Up!,Mother Up!,2013,2014,0,5.4,605,Hulu,14,3107224,64887,5501282,963386,868282,2019950,2019950,2019950,Animation,Comedy,Steve Evangelatos,Steve Evangelatos,Steve Evangelatos,Marnie Nir,Michael Shipley,Katie Torpey,22,0.6,0.694,0.6,0.6,0.6,0.6,26.187,13,1,0.6156666666666667,en,['CA'],"('Eva Longoria', 'Jesse Camacho')",0
tt2603596,tvSeries,The Wrong Mans,The Wrong Mans,2013,2014,29,7.7,7831,Hulu,18,2603596,60182,2719406,179479,2235764,1637768,1637768,1637768,Comedy,Crime,Jim Field Smith,Jim Field Smith,Jim Field Smith,Mathew Baynton,James Corden,Tom Basden,30,9.038,9.274,1.889,2.819,2.819,2.819,30.575,8,2,4.776333333333333,en,['GB'],"('Mathew Baynton', 'James Corden')",1
tt5761478,tvSeries,Harlots,Harlots,2017,2019,45,7.7,10252,Hulu,18,5761478,69541,1620490,627999,2560609,792012,2991,317328,Drama,Drama,Robin Sheppard,Jill Robertson,Robin Sheppard,Moira Buffini,Alison Newman,Hallie Rubenhold,47,5.219,0.622,0.6,0.766,0.749,0.766,203.66,24,3,1.4536666666666669,en,['GB'],"('Rosalind Eleazar', 'Danny Sapani')",0
tt6402362,tvMiniSeries,Hard Sun,Hard Sun,2018,2018,60,6.6,5223,Hulu,18,6402362,72749,189232,189232,189232,1587079,1047532,5116688,Crime,Drama,Richard Senior,Brian Kirk,Richard Senior,Neil Cross,Neil Cross,Neil Cross,60,0.714,0.714,0.714,2.008,2.314,2.008,37.771,6,1,1.412,en,['GB'],"('Jim Sturgess', 'Agyness Deyn')",0
tt7412482,tvSeries,The First,The First,2018,2018,45,6.6,8117,Hulu,0,7412482,46928,3860814,4300986,10489518,2197025,2140,3510385,Drama,Sci-Fi,Deniz Gamze Ergüven,Agnieszka Holland,Deniz Gamze Ergüven,AJ Marechal,Francesca Sloane,Francine Volpe,23,0.6,1.74,0.6,1.771,2.949,1.771,218.539,108,4,1.5718333333333332,en,['US'],"('Ariel Winter', 'Travis Bryant')",0
tt8050586,tvSeries,The Bisexual,The Bisexual,2018,2018,40,6.5,1381,Hulu,18,8050586,83149,3034178,2360311,2680853,3034178,3034178,3034178,Comedy,Drama,Desiree Akhavan,Desiree Akhavan,Desiree Akhavan,Desiree Akhavan,Cecilia Frugiuele,Rowan Riley,30,2.131,0.716,1.477,2.131,2.131,2.131,10.793,6,1,1.7861666666666665,en,['GB'],"('Desiree Akhavan', 'Maxine Peake')",1
tt8602408,tvSeries,Holly Hobbie,Holly Hobbie,2018,2022,30,6.6,336,Hulu,7,8602408,89221,2346942,12920024,7215052,111197,2346942,717163,Drama,Family,Stefan Brogren,Sarah Glinski,Stefan Brogren,Sarah Glinski,Fatuma Adar,Sam Godfrey,23,0.98,0.828,0.6,1.01,0.98,1.01,47.025,50,5,0.9013333333333332,en,"['CA', 'US']","('Ruby Jay', 'Saara Chaudry')",0
tt5056196,tvMiniSeries,Catch-22,Catch-22,2019,2019,45,7.7,19927,Hulu,18,5056196,82744,1729294,375342,2391575,123,381416,475578,Action,Comedy,George Clooney,Grant Heslov,George Clooney,Luke Davies,Joseph Heller,David Michôd,45,3.378,0.691,4.392,34.272,4.974,34.272,197.954,6,1,13.663166666666667,en,['US'],"('Christopher Abbott', 'Kyle Chandler')",0
tt8629150,tvSeries,The Weekly,The Weekly,2019,0,26,7.3,308,Hulu,18,8629150,79413,2449258,6465577,7104280,5040585,3686952,2449258,News,News,Andréa Schmidt,Sweta Vohra,Andréa Schmidt,Singeli Agnew,Dan Barry,Liz O. Baylen,22,0.6,0.6,0.6,0.6,0.6,0.6,40.203,30,1,0.6,en,['US'],Not Available,0
tt8430356,tvSeries,This Way Up,This Way Up,2019,0,25,7.8,7877,Hulu,18,8430356,91740,3201406,3201406,3201406,1577262,1577262,1577262,Comedy,Comedy,Alex Winckler,Alex Winckler,Alex Winckler,Aisling Bea,Aisling Bea,Aisling Bea,23,7.407,7.407,7.407,0.6,0.6,0.6,14.688,12,2,4.0035,en,['GB'],"('Aisling Bea', 'Sharon Horgan')",1
tt7411098,tvSeries,Baghdad Central,Baghdad Central,2020,2020,60,7.2,1790,Hulu,14,7411098,98272,124661,12554270,13660092,1488618,3605431,1488618,Crime,Drama,Alice Troughton,Ben A. Williams,Alice Troughton,Stephen Butchard,Elliott Colla,Mahmood Jumaah,60,1.448,1.448,1.448,0.738,1.4,0.738,70.993,6,1,1.2033333333333334,en,['GB'],"('Waleed Zuaiter', 'July Namir')",0
tt9059760,tvMiniSeries,Normal People,Normal People,2020,2020,339,8.4,84408,Hulu,18,9059760,89905,2690539,1248824,10745607,1049433,531751,1049433,Drama,Romance,Lenny Abrahamson,Hettie Macdonald,Lenny Abrahamson,Alice Birch,Mark O'Rowe,Sally Rooney,30,1.599,1.546,1.4,2.751,1.912,2.751,100.03,12,1,1.9931666666666663,en,['GB'],"('Daisy Edgar-Jones', 'Paul Mescal')",0
tt2211129,tvSeries,The Mindy Project,The Mindy Project,2012,2017,30,7.5,34578,Hulu,7,2211129,44857,1411676,4030798,3265847,818785,915920,736821,Comedy,Comedy,Michael Spiller,Michael Weaver,Michael Spiller,Mindy Kaling,Chris Schleicher,Lang Fisher,22,5.109,1.382,1.884,1.725,5.639,1.725,299.679,117,6,2.9106666666666663,en,['US'],"('Mindy Kaling', 'Ed Weeks')",1
tt3314218,tvSeries,UnREAL,UnREAL,2015,2018,42,7.8,15345,Hulu,14,3314218,62335,637497,1332232,2325207,640964,32375,813313,Drama,Drama,Peter O'Fallon,Shiri Appleby,Peter O'Fallon,Marti Noxon,Sarah Gertrude Shapiro,Ariana Jackson,43,3.965,0.98,0.794,2.213,10.602,2.213,129.901,38,4,3.461166666666667,en,['US'],"('Shiri Appleby', 'Constance Zimmer')",0
tt0412253,tvSeries,Veronica Mars,Veronica Mars,2004,2019,44,8.4,77200,Hulu,14,412253,1432,859432,459237,256722,499724,89176,934863,Crime,Drama,Michael Lehmann,Jason Bloom,Michael Lehmann,Rob Thomas,Phil Klemmer,John Enbom,42,1.875,2.098,1.96,4.129,1.79,4.129,157.0,72,4,2.6634999999999995,en,['US'],"('Kristen Bell', 'Enrico Colantoni')",0
tt5093964,tvMiniSeries,Fujiko,Fujiko,2015,0,0,8.5,23,Hulu,18,5093964,45860,7637722,2107329,7637722,3648402,1233600,3648402,Thriller,Thriller,Kazuyuki Iwata,Shôsuke Murakami,Kazuyuki Iwata,Yukiko Mari,Izumi Takahashi,Yukiko Mari,23,0.6,1.696,0.6,1.4,1.91,1.4,34.942,13,1,1.2676666666666665,ja,['JP'],"('Miyuki Sawashiro', 'Kanichi Kurita')",0
tt4625100,tvMiniSeries,The Last Cop,The Last Cop,2015,0,54,7.2,18,Hulu,13,4625100,41064,6976307,6976307,6976307,1768187,5553149,3103956,Action,Action,Ryûichi Inomata,Hiroto Akashi,Ryûichi Inomata,Tomoharu Satô,Tomoharu Satô,Tomoharu Satô,42,0.6,0.6,0.6,1.4,0.6,1.4,62.248,60,5,0.8666666666666666,de,['DE'],"('Henning Baum', 'Maximilian Grill')",0
tt7755494,tvSeries,Miss Sherlock,Miss Sherlock,2018,2018,47,6.9,1233,Hulu,14,7755494,79347,1103129,1894462,5616501,5474421,1103129,9490547,Crime,Drama,Yûsuke Taki,Jun'ichi Mori,Yûsuke Taki,Jun'ichi Mori,Nobuaki Kotani,Amane Marumo,60,2.446,0.6,0.6,1.783,2.446,1.783,48.807,8,1,1.6096666666666666,ja,['JP'],"('Yûko Takeuchi', 'Shihori Kanjiya')",0
tt2319283,tvSeries,Moone Boy,Moone Boy,2012,2015,23,8.1,6554,Hulu,14,2319283,56817,614569,1483369,614569,523276,280416,1483369,Comedy,Comedy,Declan Lowney,Ian Fitzgibbon,Declan Lowney,Nick Vincent Murphy,Chris O'Dowd,Nick Vincent Murphy,22,0.696,13.119,0.696,1.93,0.6,1.93,43.247,18,3,3.161833333333333,en,['IE'],"(""Chris O'Dowd"", 'David Rawle')",0
tt5571524,tvMiniSeries,National Treasure,National Treasure,2016,2016,192,7.3,3218,Hulu,18,5571524,67716,2113666,2113666,2113666,612720,612720,612720,Drama,Drama,Marc Munden,Marc Munden,Marc Munden,Jack Thorne,Jack Thorne,Jack Thorne,48,3.461,3.461,3.461,1.62,1.62,1.62,68.412,4,1,2.5405,en,['GB'],"('Robbie Coltrane', 'Julie Walters')",0
tt7157494,tvMiniSeries,National Treasure: Kiri,National Treasure: Kiri,2018,2018,60,6.7,2940,Hulu,0,7157494,76277,2113666,6800669,2113666,528186,528186,528186,Crime,Drama,Euros Lyn,Euros Lyn,Euros Lyn,Jack Thorne,Rachel De-Lahay,Jack Thorne,45,3.461,0.6,3.461,2.643,2.643,2.643,45.58,4,1,2.5751666666666666,en,['GB'],"('Sarah Lancashire', 'Lucian Msamati')",0
tt6816530,tvMiniSeries,Safe Harbour,Safe Harbour,2018,2018,240,6.6,1000,Hulu,16,6816530,77780,131675,154677,6048678,1380395,1380395,1380395,Drama,Drama,Glendyn Ivin,Glendyn Ivin,Glendyn Ivin,Matt Cameron,Belinda Chayko,Phil Enchelmaier,50,2.493,0.857,0.6,1.908,1.908,1.908,23.295,4,1,1.6123333333333332,en,['AU'],"('Ewen Leslie', 'Leeanna Walsman')",0
tt7150060,tvSeries,Find Me in Paris,Find Me in Paris,2018,2020,25,6.9,1207,Hulu,0,7150060,82199,320910,3523308,1432013,1726674,1637400,1964444,Comedy,Drama,Matt Bloom,Rob Burke,Matt Bloom,Jill Girling,Spencer Levine,Lori Mather-Welch,26,0.84,0.6,0.692,6.278,0.837,6.278,135.725,78,3,2.5875,en,['US'],"('Jessica Lord', 'Eubha Akilade')",0
tt5830254,tvSeries,Das Boot,Das Boot,2018,0,60,7.5,9362,Hulu,16,5830254,83936,1041415,79487,118164,825842,321894,698283,Drama,War,Hans Steinbichler,Matthias Glasner,Hans Steinbichler,Tony Saint,Johannes W. Betz,Lothar G. Buchheim,60,0.6,0.884,0.98,1.303,0.84,1.303,184.066,32,4,0.985,de,"['CZ', 'DE']","('Franz Dinda', 'Pierre Kiwitt')",0
tt4647692,tvSeries,Letterkenny,Letterkenny,2016,2023,30,8.6,27863,Hulu,18,4647692,65798,1742119,862932,1925125,4440228,1308450,862932,Comedy,Comedy,Theo Kim,Spencer Maybee,Theo Kim,Jared Keeso,Jacob Tierney,Trevor Risk,30,9.378,6.709,0.6,0.6,1.234,0.6,82.814,75,12,3.186833333333334,en,['CA'],"('Jared Keeso', 'Nathan Dales')",1
tt8111088,tvSeries,The Mandalorian,The Mandalorian,2019,0,40,8.7,571733,Disney,14,8111088,82856,269463,184,1396048,266622,397171,1396048,Action,Adventure,Rick Famuyiwa,Bryce Dallas Howard,Rick Famuyiwa,Jon Favreau,George Lucas,Dave Filoni,40,23.635,19.489,8.289,1.289,33.933,1.289,281.232,24,3,14.654000000000002,en,['US'],"('Pedro Pascal', 'Katee Sackhoff')",0
tt7423322,tvSeries,The Right Stuff,The Right Stuff,2020,2020,45,6.8,4168,Disney,14,7423322,93786,480806,4366,7658843,76997,178944,171315,Drama,History,Andrew Bernstein,Nick Copus,Andrew Bernstein,Mark Lafferty,Tom Wolfe,Vinnie Wilhelm,45,0.734,3.462,0.98,1.789,1.656,1.789,56.137,8,1,1.735,en,['US'],"('Jake McDorman', 'Patrick J. Adams')",0
tt9208876,tvMiniSeries,The Falcon and the Winter Soldier,The Falcon and the Winter Soldier,2021,2021,300,7.1,246379,Disney,14,9208876,88396,3090268,170160,1591737,804556,804556,804556,Action,Adventure,Kari Skogland,Kari Skogland,Kari Skogland,Ed Brubaker,Gene Colan,Steve Epting,50,1.644,2.51,0.699,3.448,3.448,3.448,104.449,6,1,2.532833333333333,en,['US'],"('Anthony Mackie', 'Sebastian Stan')",0
tt9140554,tvSeries,Loki,Loki,2021,2023,586,8.2,398862,Disney,14,9140554,84958,3412073,5642271,9946590,3513341,1918140,1823264,Action,Adventure,Kate Herron,Justin Benson,Kate Herron,Eric Martin,Michael Waldron,Bisha K. Ali,52,0.6,3.893,1.838,1.176,3.825,1.176,482.129,12,2,2.0846666666666667,en,['US'],"('Tom Hiddleston', 'Sophia Di Martino')",0
tt11875316,tvSeries,The Mysterious Benedict Society,The Mysterious Benedict Society,2021,2022,0,7.6,5461,Disney,7,11875316,104359,4977841,14067721,6534,90386,66439,957197,Action,Adventure,James Bobin,Greg Beeman,James Bobin,Heather Jeng Bladt,Taylor Chukwu,Phil Hay,45,0.6,0.6,3.099,2.606,4.223,2.606,63.149,16,2,2.289,en,['US'],"('Tony Hale', 'Kristen Schaal')",0
tt12225230,tvSeries,"Doogie Kamealoha, M.D.","Doogie Kamealoha, M.D.",2021,2023,30,7.0,3157,Disney,7,12225230,130372,4609090,4766,1752030,442586,1061992,641721,Comedy,Drama,Sean Kavanagh,Jesse Bochco,Sean Kavanagh,Hayley Adams,Steven Bochco,Kourtney Kang,30,0.6,7.563,1.103,1.003,2.752,1.003,101.412,20,2,2.337333333333333,en,['US'],"('Peyton Elizabeth Lee', 'Emma Meisel')",0
tt13668894,tvMiniSeries,The Book of Boba Fett,The Book of Boba Fett,2021,2022,38,7.2,180742,Disney,14,13668894,115036,269463,4987104,184,1675,1396048,1576181,Action,Adventure,Robert Rodriguez,Dave Filoni,Robert Rodriguez,Jon Favreau,Noah Kloor,George Lucas,38,23.635,1.419,19.489,10.032,8.289,10.032,57.008,7,1,12.149333333333333,en,['US'],"('Ming-Na Wen', 'Temuera Morrison')",0
tt8510382,tvSeries,High School Musical: The Musical: The Series,High School Musical: The Musical: The Series,2019,2023,31,7.1,8657,Disney,7,8510382,85801,58302,8758198,3251077,5205,5088,388505,Comedy,Drama,Kimberly McCullough,Joanna Kerns,Kimberly McCullough,Peter Barsocchini,Tim Federle,Ann Kim,31,3.583,0.6,0.6,1.338,6.168,1.338,108.296,38,4,2.271166666666667,en,['US'],"('Joshua Bassett', 'Sofia Wylie')",0
tt9695266,tvSeries,Diary of a Future President,Diary of a Future President,2020,2021,30,6.7,1230,Disney,7,9695266,94761,6869772,4517196,11515911,4973571,1752221,5697142,Comedy,Drama,Kacie Anning,Gina Rodriguez,Kacie Anning,Ilana Peña,Amy Reed,Jessica Gonzalez,30,1.116,0.6,0.6,1.4,19.17,1.4,62.61,20,2,4.047666666666667,en,['US'],"('Tess Romero', 'Charlie Bushnell')",0
tt7939768,tvSeries,The Mighty Ducks: Game Changers,The Mighty Ducks: Game Changers,2021,2022,40,7.3,5754,Disney,7,7939768,114621,109359,326092,951135,3215024,818785,2926263,Comedy,Drama,Melissa Kosar,Michael Spiller,Melissa Kosar,Steven Brill,Josh Goldsmith,Cathy Yuspa,35,2.993,1.882,2.444,1.294,1.725,1.294,80.061,20,2,1.938666666666667,en,['US'],"('Lauren Graham', 'Josh Duhamel')",0
tt11547014,tvSeries,Turner & Hooch,Turner & Hooch,2021,2021,0,6.6,4087,Disney,7,11547014,114503,88793,8872137,2105912,536,312889,1015063,Comedy,Crime,Robert Duncan McNeill,James Genn,Robert Duncan McNeill,Michael Blodgett,Jackie Decembly,Jim Garvey,46,4.423,0.6,0.6,4.68,0.98,4.68,120.002,12,1,2.6605,en,['US'],"('Josh Peck', 'Lyndsy Fonseca')",0
tt12286434,tvSeries,Just Beyond,Just Beyond,2021,2021,24,6.2,1999,Disney,7,12286434,120734,5801660,334381,9819754,441899,1989536,136603,Comedy,Drama,David Katzenberg,Marc Webb,David Katzenberg,Nneka Gerstle,Seth Grahame-Smith,Mitali Jahagirdar,24,0.98,4.709,0.6,1.821,5.12,1.821,53.995,8,1,2.5085,en,['US'],Not Available,0
