imdb_id,tmdb_id,Title,titleType,startYear,endYear,Streamer,Age,genre_1,genre_2,creator/actor?,origin_language,director_1_name,director_2_name,originalTitle,writer_1_imdb#,writer_2_imdb#,writer_3_imdb#,director_1_imdb#,director_2_imdb#,director_3_imdb#,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,first_country,second_country,actor_1_pop,actor_2_pop,actor_1_name,actor_2_name,cast_pop,team_popularity,imdb_rating,imdb_no_votes,total_popularity
12079212,101146,The Victims' Game,tvSeries,2020,0,Netflix,18,Crime,Drama,0,zh,Kuan-Chung Chen,David Chuang,The Victims' Game,4340065,8123635,4800367,9231633,7066683,9231633,Kuan-Chung Chen,Shih-Keng Chien,Jui-Liang Hsu,Yu-Chia Huang,64,0.6,0.6,0.6,0.6,0.6,0.6,37.1,8,1,TW,TW,7.7,23.3,Joseph Chang, Tiffany Hsu,15.5,0.6,7.3,1759,4.04
15808044,130330,Light the Night,tvSeries,2021,0,Netflix,18,Crime,Drama,0,zh,Yi-chi Lien,Yi-chi Lien,Light the Night,5831952,11559347,6694234,3028867,3028867,3028867,Yi-chi Lien,Béatrice Hung,Jaxton Lin,Du Zheng Zhe,50,0.6,0.6,0.8,1.7,1.7,1.7,37.3,24,1,TW,TW,11.1,18.2,Ruby Lin, Tony Yang,14.7,1.2,7.4,1453,4.04
9251798,91557,Ragnarok,tvSeries,2020,2023,Netflix,18,Action,Drama,0,no,Mogens Hagedorn,Jannik Johansen,Ragnarok,6306573,696769,1904101,160208,423804,1802382,Mogens Hagedorn,Emilie Lebech Kaae,Adam Price,Simen Alsvik,45,0.7,2.0,0.6,0.6,2.3,0.6,93.3,18,3,NO,NO,12.5,14.0,David Alexander Sjøholt, Jonas Strand Gravli,13.3,1.1,7.4,48521,4.69
13053222,129933,Post Mortem: No One Dies in Skarnes,tvSeries,2021,2021,Netflix,16,Comedy,Drama,0,no,Harald Zwart,Petter Holmsen,Post Mortem: No One Dies in Skarnes,5387127,6711499,4256308,958969,5387127,958969,Harald Zwart,Petter Holmsen,Sofia Lersol Lund,Maren Skolem,44,1.1,0.6,0.6,4.9,1.1,4.9,11.3,6,1,NO,NO,11.3,3.2,Kathrine Thorborg Johansen, André Sørum,7.3,2.2,7.1,4023,3.92
14315542,100226,Sexify,tvSeries,2021,0,Netflix,18,Comedy,Drama,0,pl,Kalina Alabrudzinska,Piotr Domalewski,Sexify,2959526,3987270,10986218,2959526,3987270,2959526,Kalina Alabrudzinska,Kalina Alabrudzinska,Piotr Domalewski,Agata Gerc,40,0.6,0.6,0.6,0.6,0.6,0.6,18.0,16,2,PL,PL,2.3,5.0,Aleksandra Skraba, Sandra Drzymalska,3.6,0.6,6.5,6583,3.86
13495314,129676,Open Your Eyes,tvSeries,2021,2021,Netflix,16,Drama,Mystery,0,pl,Anna Jadowska,Adrian Panek,Open Your Eyes,48062,107013,6222975,1458965,3423765,1458965,Anna Jadowska,Kasper Bajon,Igor Brejdygant,Milena Dutkowska,48,0.6,1.9,0.6,0.6,0.8,0.6,17.8,6,1,PL,PL,2.6,7.9,Maria Wawreniuk, Ignacy Liss,5.3,0.9,6.6,1868,3.71
8165086,78074,Sintonia,tvSeries,2019,0,Netflix,18,Crime,Drama,0,pt,Denis Cisma,Kondzilla,Sintonia,7675716,6875995,9799734,12158363,9033308,2380044,Denis Cisma,Guilherme Quintella,Duda de Almeida,Fernanda Terepins,44,0.6,0.6,0.6,0.6,0.6,0.6,27.5,26,4,BR,BR,1.3,4.4,Jottapê, Christian Malheiros,2.8,0.6,6.8,1529,3.81
8878862,110529,Invisible City,tvSeries,2021,2023,Netflix,18,Crime,Drama,0,pt,Graciela Guarani,Luis Carone,Invisible City,4088564,7910296,9069872,11325269,2605867,2490113,Graciela Guarani,Raphael Draccon,Carolina Munhóz,Antonio Arruda,36,0.6,0.6,0.6,1.0,0.6,1.0,65.7,12,2,BR,BR,15.0,10.8,Marco Pigossi, Alessandra Negrini,12.9,0.7,7.2,7320,4.29
7134908,76669,Elite,tvSeries,2018,2024,Netflix,18,Crime,Drama,0,es,Dani de la Orden,Ramón Salazar,Elite,1823374,599413,2268479,1738082,757749,2954266,Dani de la Orden,Darío Madrona,Carlos Montero,Jaime Vaca,50,2.1,1.2,1.4,2.1,3.0,2.1,333.3,56,7,ES,ES,25.7,3.4,Omar Ayuso, Nadia Al Saidi,14.5,2.0,7.2,88932,4.89
9731288,101918,Valeria,tvSeries,2020,2023,Netflix,18,Comedy,Drama,0,es,Inma Torrente,Laura M. Campos,Valeria,11312725,2708540,4454830,2828308,3129254,1723190,Inma Torrente,Elísabet Benavent,María López Castaño,Montaña Marchena,45,0.6,0.6,0.6,0.6,0.7,0.6,75.0,24,3,ES,ES,15.0,14.5,Diana Gómez, Silma López,14.7,0.6,6.6,7618,4.12
12189308,103505,The Unremarkable Juanquini,tvSeries,2020,2021,Netflix,16,Comedy,Comedy,0,es,Juan Camilo Pinzón,Juan Camilo Pinzón,The Unremarkable Juanquini,306042,306042,306042,1580740,1580740,1580740,Juan Camilo Pinzón,Dago García,Dago García,Dago García,30,3.2,3.2,3.2,1.3,1.3,1.3,13.1,15,2,CO,CO,12.0,1.0,Julián Cerati, Antonio Sanint,6.5,2.2,4.3,202,2.57
11937732,115857,Daughter from Another Mother,tvSeries,2021,2022,Netflix,18,Comedy,Drama,0,es,Fernando Sariñana,Carlos González Sariñana,Daughter from Another Mother,729202,765250,6944207,765250,1774069,6525284,Fernando Sariñana,Carolina Rivera,Fernando Sariñana,Laura A. Villa,40,1.3,2.4,0.6,2.4,0.6,2.4,77.9,27,3,MX,MX,28.9,10.8,Ludwika Paleta, Paulina Goto,19.8,1.6,7.3,2402,4.19
8690776,117023,Sky Rojo,tvSeries,2021,2023,Netflix,18,Action,Adventure,0,es,Óscar Pedraza,David Victori,Sky Rojo,2651446,1210565,2943989,2487693,2536997,3691012,Óscar Pedraza,Esther Martínez Lobato,Álex Pina,David Barrocal,26,15.0,12.1,1.0,0.6,1.4,0.6,86.7,24,3,ES,ES,14.7,6.9,Verónica Sánchez, Lali Espósito,10.8,5.1,6.6,10975,4.19
14719590,126386,Somos.,tvMiniSeries,2021,2021,Netflix,18,Crime,Drama,0,es,Álvaro Curiel,Mariana Chenillo,Somos.,4856853,770005,4856853,4071,1662689,4071,Álvaro Curiel,Monika Revilla,James Schamus,Monika Revilla,45,1.0,2.3,1.0,0.6,2.7,0.6,21.9,6,1,MX,MX,2.4,9.0,Jesús Sida, Mercedes Hernández,5.7,1.4,7.1,1302,3.85
15068148,63333,The Kingdom,tvSeries,2021,2023,Netflix,18,Crime,Drama,0,en,Marcelo Piñeyro,Miguel Cohan,The Kingdom,1532696,686304,1532696,686304,169135,686304,Marcelo Piñeyro,Claudia Piñeiro,Marcelo Piñeyro,Claudia Piñeiro,60,0.6,2.6,0.6,2.6,0.6,2.6,225.0,46,5,GB,GB,37.1,24.5,Alexander Dreymon, Emily Cox,30.8,1.6,6.4,1810,4.0
15101964,129675,Everything Will Be Fine,tvSeries,2021,2021,Netflix,18,Comedy,Drama,0,es,Diego Luna,Diego Luna,Everything Will Be Fine,1754539,4111540,2082562,526019,526019,526019,Diego Luna,Augusto Mendoza,Lucero Sánchez Novaro,Jimena Montemayor,34,1.4,0.6,0.7,18.9,18.9,18.9,25.0,8,1,MX,MX,8.9,14.2,Lucía Uribe, Flavio Medina,11.5,9.9,6.4,381,3.46
11698590,127425,Jaguar,tvSeries,2021,2021,Netflix,18,Action,Drama,0,es,Jacobo Martínez,Carlos Sedes,Jaguar,1202178,997003,9505958,2039675,2149627,2039675,Jacobo Martínez,Ramón Campos,Moisés Gómez Ramos,Salvador S. Molina,42,2.3,0.6,0.6,0.6,2.0,0.6,15.0,6,1,ES,ES,15.4,9.0,Blanca Suárez, Iván Marcos,12.2,1.1,5.9,2185,3.47
15377930,133086,The Five Juanas,tvSeries,2021,0,Netflix,18,Crime,Drama,0,es,Carlos Cock,Rod Ugalde De Haene,The Five Juanas,14764839,739445,14764839,6322835,5460485,2904941,Carlos Cock,Alejandro Reyes,Jimena Romero,Alejandro Reyes,34,0.6,0.6,0.6,0.8,0.6,0.8,60.7,18,1,MX,MX,17.7,37.0,Zuria Vega, Renata Notni,27.3,0.7,6.9,2155,4.01
13322938,127426,The Time It Takes,tvSeries,2021,2021,Netflix,18,Drama,Romance,1,es,Inés Pintor,Pablo Santidrián,The Time It Takes,1235867,5444450,5445990,5444450,5445990,5444450,Inés Pintor,Nadia de Santiago,Inés Pintor,Pablo Santidrián,13,1.4,0.6,0.6,0.6,0.6,0.6,25.9,10,1,ES,ES,15.8,18.3,Nadia de Santiago, Álvaro Cervantes,17.0,0.7,7.2,1964,3.97
10888876,111743,Love & Anarchy,tvSeries,2020,2022,Netflix,18,Comedy,Drama,0,sv,Lisa Langseth,Emma Bucht,Love & Anarchy,363024,2272926,7381784,2272926,7815208,2272926,Lisa Langseth,Alex Haridi,Lisa Langseth,Amanda Högberg,29,0.6,1.2,1.1,1.2,1.6,1.2,39.6,16,2,SE,SE,17.6,8.5,Ida Engvoll, Björn Mosten,13.1,1.1,7.4,11683,4.36
10540276,119565,Snabba Cash,tvSeries,2021,0,Netflix,18,Action,Crime,0,sv,Jesper Ganslandt,Måns Månsson,Snabba Cash,2171941,2376562,3878033,2376562,3168051,7087171,Jesper Ganslandt,Oskar Söderlund,Jesper Ganslandt,Mona Masri,52,1.6,1.4,0.6,1.4,2.2,1.4,20.2,12,2,SE,SE,21.9,4.3,Evin Ahmad, Ali Alarik,13.1,1.4,7.6,12124,4.33
11617848,115970,50M2,tvSeries,2021,2021,Netflix,18,Comedy,Drama,0,tr,Burak Aksak,Selçuk Aydemir,50M2,4342198,4342198,4342198,4342198,3252853,4342198,Burak Aksak,Burak Aksak,Burak Aksak,Burak Aksak,49,0.8,0.8,0.8,0.8,0.6,0.8,12.8,8,1,TR,TR,11.1,4.9,Engin Öztürk, Aybüke Pusat,8.0,0.8,6.9,6274,3.93
11961378,123138,Fatma,tvSeries,2021,0,Netflix,16,Crime,Drama,0,tr,Ozgur Onurme,Özer Feyzioglu,Fatma,4831434,12460665,4831434,4831434,9220261,4831434,Ozgur Onurme,Ozgur Onurme,Ahmet Vatan,Ozgur Onurme,42,0.6,0.6,0.6,0.6,0.6,0.6,15.8,6,1,TR,TR,18.3,10.1,Burcu Biricik, Uğur Yücel,14.2,0.6,7.4,9347,4.19
11570224,104043,Abla Fahita: Drama Queen,tvSeries,2021,2021,Netflix,14,Comedy,Crime,1,ar,Khaled Marei,Khaled Marei,Abla Fahita: Drama Queen,12389146,5314019,12401360,580727,580727,580727,Khaled Marei,Abla Fahita,Donia Maher,Mohamed El-Gamal,19,0.6,1.6,0.6,2.2,2.2,2.2,6.8,6,1,EG,EG,0.6,22.3,Abla Fahita, Caro,11.4,1.6,6.6,471,3.37
11102190,104157,Katla,tvSeries,2021,2021,Netflix,18,Drama,Fantasy,0,is,Baltasar Kormákur,Börkur Sigþórsson,Katla,251033,457995,466349,466349,1156404,5008202,Baltasar Kormákur,Ólafur Egilsson,Sigurjón Kjartansson,Baltasar Kormákur,45,1.1,1.9,4.6,4.6,1.6,4.6,52.5,8,1,IS,IS,6.4,3.0,Guðrún Ýr Eyfjörð, Íris Tanja Flygenring,4.7,3.1,7.0,16150,4.31
14202282,132158,Bangkok Breaking,tvSeries,2021,2021,Netflix,18,Action,Crime,0,th,Kome Kongkiat Komesiri,Kome Kongkiat Komesiri,Bangkok Breaking,12973062,4248077,600853,995978,995978,995978,Kome Kongkiat Komesiri,Clayton Fitts,Rehan Malik,Richie Moore,60,0.6,0.6,0.6,2.6,2.6,2.6,26.6,6,1,TH,TH,3.0,7.0,Sukollawat Kanarot, Sushar Manaying,5.0,1.6,5.9,350,3.29
15517928,133304,Misfit: The Series,tvSeries,2021,2021,Netflix,13,Comedy,Musical,0,nl,Erwin van den Eshof,Erwin van den Eshof,Misfit: The Series,95186,2115638,1499596,1460692,1460692,1460692,Erwin van den Eshof,Michel Bonset,Brian De Vore,Jeroen Koopman,24,0.6,0.6,0.6,0.8,0.8,0.8,21.3,8,1,NL,NL,3.1,2.7,Djamila Verhoef, Niek Roozen,2.9,0.7,7.0,96,3.44
7752034,76305,Somebody Feed Phil,tvSeries,2018,0,Netflix,13,Documentary,Documentary,0,en,John Bedolis,John Bedolis,Somebody Feed Phil,1113444,742814,3244716,1113444,1113444,1113444,John Bedolis,John Bedolis,Phil Rosenthal,Rich Rosenthal,55,0.6,0.6,0.6,0.6,0.6,0.6,91.0,33,6,US,US,15.8,15.8,Philip Rosenthal,Philip Rosenthal,15.8,0.6,8.3,6329,4.69
10681222,93219,The Movies That Made Us,tvSeries,2019,2021,Netflix,18,Documentary,Family,0,en,Brian Volk-Weiss,Brian Volk-Weiss,The Movies That Made Us,1240253,1240253,1240253,901449,901449,901449,Brian Volk-Weiss,Benjamin J. Frost,Benjamin J. Frost,Benjamin J. Frost,45,0.6,0.6,0.6,2.5,2.5,2.5,76.6,14,3,US,US,16.5,16.5,Danny Wallace,Danny Wallace,16.5,1.5,7.7,7117,4.48
10551256,93736,Age of Samurai: Battle for Japan,tvMiniSeries,2021,0,Netflix,18,Action,Adventure,0,en,Stephen Scott,Stephen Scott,Age of Samurai: Battle for Japan,1014437,3258756,247875,1638278,1638278,1638278,Stephen Scott,Greg Beer,Matthew Booi,Robert Eaton,45,1.0,0.6,0.6,0.8,0.8,0.8,25.8,6,1,US,US,1.0,2.3,Elijah Bender, David Spafford,1.7,0.8,7.4,4870,4.17
14216574,132013,"Vendetta: Truth, Lies and the Mafia",tvMiniSeries,2021,0,Netflix,14,Crime,Documentary,0,it,Laura Warner,Ruggero Di Maggio,"Vendetta: Truth, Lies and the Mafia",9783713,3665054,379115,4566404,9783713,3665054,Laura Warner,Ruggero Di Maggio,Davide Gambino,David Herman,40,0.6,0.6,11.9,1.4,0.6,1.4,3.1,6,1,IT,IT,0.6,1.0,Silvana Saguto, Pino Maniaci,0.8,2.7,6.7,334,3.24
10487072,94515,Prank Encounters,tvSeries,2019,2021,Netflix,14,Comedy,Horror,0,en,Anthony Gonzales,Anthony Gonzales,Prank Encounters,3023893,832688,3023893,2427231,2427231,2427231,Anthony Gonzales,Doug Perkins,David Storrs,Doug Perkins,25,0.6,1.7,0.6,0.6,0.6,0.6,22.7,15,2,US,US,28.3,28.3,Gaten Matarazzo,Gaten Matarazzo,28.3,0.8,5.3,3056,3.38
9165438,111474,Gabby's Dollhouse,tvSeries,2021,0,Netflix,0,Adventure,Animation,0,en,Kevin Peaty,Lianne Hughes,Gabby's Dollhouse,1012373,426365,2244947,669475,400757,4127420,Kevin Peaty,Jennifer Twomey,Traci Paige Johnson,Matt Fleckenstein,24,0.6,3.8,1.7,0.7,0.7,0.7,47.7,58,8,US,BR,12.4,12.4,Laila Lockhart Kraner,Laila Lockhart Kraner,12.4,1.4,7.2,689,3.91
14035218,118439,Waffles + Mochi,tvSeries,2021,0,Netflix,0,Family,Family,0,en,Jeremy Konner,Alex Braverman,Waffles + Mochi,1225956,4364576,3251765,1225956,1628425,1225956,Jeremy Konner,Jeremy Konner,Lyric Lewis,David Radcliff,30,0.7,1.5,0.6,0.7,0.6,0.7,6.6,10,1,US,US,18.3,2.0,Michelle Obama, Michelle Zamora,10.2,0.8,7.5,564,3.69
15977708,138600,Saturday Morning All Star Hits!,tvSeries,2021,2021,Netflix,14,Animation,Comedy,0,en,Ben Jones,Dave McCary,Saturday Morning All Star Hits!,2664435,9352307,5050824,9352307,5050824,9352307,Ben Jones,Scott Gairdner,Ben Jones,Dave McCary,24,1.2,2.9,1.9,2.9,1.9,2.9,16.5,8,1,US,US,18.0,21.0,Kyle Mooney, Beck Bennett,19.5,2.3,7.5,1191,3.93
7263154,86942,Undercover,tvSeries,2019,0,Netflix,18,Crime,Drama,0,nl,Pieter Van Hees,Frank Devos,Undercover,2960550,3520821,1954773,887068,222924,889095,Pieter Van Hees,Piet Matthys,Bart Uytdenhouwen,Nico Moolenaar,50,1.4,1.4,0.8,0.8,1.0,0.8,50.9,28,3,BE,BE,20.4,18.2,Tom Waes, Frank Lammers,19.3,1.0,7.8,19752,4.6
14078186,121011,Under Suspicion: Uncovering the Wesphael Case,tvSeries,2021,2021,Netflix,14,Crime,Documentary,0,fr,Alain Brunard,Alain Brunard,Under Suspicion: Uncovering the Wesphael Case,5931296,494303,1281627,3125818,3125818,3125818,Alain Brunard,Georges Huercano,Yann Le Gal,Pascal Vrebos,40,0.6,1.5,0.6,0.6,0.6,0.6,3.0,5,1,BE,BE,0.6,0.6,Bernard Wesphael,Bernard Wesphael,0.6,0.8,6.3,822,3.23
11053426,119815,Life in Colour,tvMiniSeries,2021,2021,Netflix,7,Documentary,Documentary,0,en,Adam Geiger,Bridget Appleby,Life in Colour,1279419,1279419,1279419,1279419,3756454,1453735,Adam Geiger,Adam Geiger,Adam Geiger,Adam Geiger,58,0.6,0.6,0.6,0.6,0.6,0.6,12.9,2,1,GB,GB,17.6,17.6,David Attenborough,David Attenborough,17.6,0.6,8.2,3907,4.3
13275052,131830,Dive Club,tvSeries,2021,2021,Netflix,0,Adventure,Drama,0,en,Rhiannon Bannenberg,Christine Luby,Dive Club,7204290,1863720,4466372,6026437,2790991,3044084,Rhiannon Bannenberg,Georgia Harrison,Steve Jaggi,Claire J. Harris,27,0.6,0.6,0.6,0.6,2.4,0.6,16.2,12,1,AU,AU,2.7,3.6,Georgia-May Davis, Mercy Cornwall,3.2,0.9,6.2,1184,3.49
5540990,127108,On the Verge,tvSeries,2021,2021,Netflix,18,Comedy,Comedy,1,fr,Julie Delpy,Mathieu Demy,On the Verge,365,6952,3031582,365,218843,7008,Julie Delpy,Julie Delpy,Alexia Landeau,Emily Ryan Lerner,30,14.4,2.1,0.6,14.4,5.5,14.4,142.4,12,1,FR,FR,28.2,19.8,Julie Delpy, Sarah Jones,24.0,8.6,6.5,3584,4.07
9432978,89113,Kota Factory,tvSeries,2019,2021,Netflix,13,Comedy,Drama,0,hi,Raghav Subbu,Raghav Subbu,Kota Factory,5939581,15414919,8682407,7402819,7402819,7402819,Raghav Subbu,Saurabh Khanna,Abhishek Yadav,Puneet Batra,45,0.6,0.6,0.6,0.7,0.7,0.7,47.7,10,2,IN,IN,11.7,11.7,Mayur More,Mayur More,11.7,0.6,9.0,78772,5.19
1830379,93544,Top Boy,tvSeries,2011,2023,Netflix,18,Crime,Drama,0,en,Myriam Raja,Yann Demange,Top Boy,72032,5898331,13286295,4824780,1312919,1743387,Myriam Raja,Ronan Bennett,Gerry Jackson,Tyrone Rashard,50,2.8,2.8,2.8,1.4,2.0,1.4,77.9,24,3,GB,GB,30.0,12.9,Kane Robinson, Ashley Walters,21.5,2.2,8.4,37757,4.96
7335184,78191,You,tvSeries,2018,2024,Netflix,18,Crime,Drama,0,en,Silver Tree,John Scott,You,75528,1571148,2538919,1719186,779350,423158,Silver Tree,Greg Berlanti,Sera Gamble,Caroline Kepnes,45,6.5,2.2,0.6,2.2,1.5,2.2,239.9,40,5,US,US,28.2,26.0,Penn Badgley, Charlotte Ritchie,27.1,2.5,7.7,290137,5.18
7221388,77169,Cobra Kai,tvSeries,2018,2023,Netflix,14,Action,Comedy,0,en,Jon Hurwitz,Hayden Schlossberg,Cobra Kai,372222,1375358,436543,1375358,1376383,372222,Jon Hurwitz,Josh Heald,Jon Hurwitz,Robert Mark Kamen,30,1.3,2.6,6.8,2.6,2.3,2.6,475.6,50,6,US,US,52.2,27.4,Ralph Macchio, William Zabka,39.8,3.0,8.5,200616,5.49
8824648,83639,Girl From Nowhere,tvSeries,2018,2021,Netflix,18,Crime,Drama,0,th,Komgrit Triwimol,Jatuphong Rungrueangdechaphat,Girl From Nowhere,1346477,10072356,10072355,873220,8898053,5015619,Komgrit Triwimol,Kongdej Jaturanrasamee,Tinnapat Banyatpiyapoj,Aticha Tanthanawigrai,45,1.8,0.6,0.6,0.8,0.6,0.8,71.7,21,2,TH,TH,20.9,20.9,Chicha Amatayakul,Chicha Amatayakul,20.9,0.9,7.6,6300,4.42
9185110,85427,The A List,tvSeries,2018,2021,Netflix,7,Crime,Drama,0,en,Dan Berlinka,Patrick Harkins,The A List,3752043,5106646,4776860,3752043,363161,793207,Dan Berlinka,Dan Berlinka,Nina Metivier,Kate Davidson,25,0.6,1.4,0.6,0.6,0.6,0.6,70.7,21,2,GB,GB,6.1,1.0,Rosie Dwyer, Savannah Baker,3.5,0.7,5.5,3424,3.63
14668192,126531,Elite Short Stories: Guzmán Caye Rebe,tvMiniSeries,2021,2021,Netflix,18,Crime,Drama,0,es,Dani de la Orden,Dani de la Orden,Elite Short Stories: Guzmán Caye Rebe,1823374,599413,1823374,1738082,1738082,1738082,Dani de la Orden,Darío Madrona,Carlos Montero,Darío Madrona,15,2.1,1.2,2.1,2.1,2.1,2.1,13.5,3,1,ES,ES,36.9,7.7,Miguel Bernardeau, Claudia Salas,22.3,2.0,7.4,2513,3.98
14671790,126526,Elite Short Stories: Nadia Guzmán,tvMiniSeries,2021,2021,Netflix,18,Drama,Romance,0,es,Dani de la Orden,Dani de la Orden,Elite Short Stories: Nadia Guzmán,599413,599413,599413,1738082,1738082,1738082,Dani de la Orden,Carlos Montero,Carlos Montero,Carlos Montero,10,1.2,1.2,1.2,2.1,2.1,2.1,26.7,3,1,ES,ES,16.0,36.9,Mina El Hammani, Miguel Bernardeau,26.4,1.6,6.3,2077,3.68
14676004,126528,Elite Short Stories: Omar Ander Alexis,tvMiniSeries,2021,2021,Netflix,18,Drama,Short,0,es,Jorge Torregrossa,Jorge Torregrossa,Elite Short Stories: Omar Ander Alexis,1823374,1823374,1823374,868441,868441,868441,Jorge Torregrossa,Darío Madrona,Darío Madrona,Darío Madrona,15,2.1,2.1,2.1,1.8,1.8,1.8,26.5,3,1,ES,ES,25.7,16.2,Omar Ayuso, Arón Piper,20.9,1.9,7.2,2138,3.98
14675560,126525,Elite Short Stories: Carla Samuel,tvMiniSeries,2021,2021,Netflix,18,Drama,Romance,0,es,Jorge Torregrossa,Jorge Torregrossa,Elite Short Stories: Carla Samuel,599413,599413,599413,868441,868441,868441,Jorge Torregrossa,Carlos Montero,Carlos Montero,Carlos Montero,15,1.2,1.2,1.2,1.8,1.8,1.8,22.6,3,1,ES,ES,14.7,33.3,Itzan Escamilla, Ester Expósito,24.0,1.5,6.8,2970,3.88
16156744,137569,Elite Short Stories: Phillipe Caye Felipe,tvMiniSeries,2021,2021,Netflix,14,Drama,Romance,0,es,Lucía Alemany,Lucía Alemany,Elite Short Stories: Phillipe Caye Felipe,599413,599413,599413,5783069,5783069,5783069,Lucía Alemany,Carlos Montero,Carlos Montero,Carlos Montero,15,1.2,1.2,1.2,1.4,1.4,1.4,31.1,3,1,ES,ES,19.7,9.0,Àlex Monner, Georgina Amorós,14.4,1.3,6.3,849,3.57
16259804,137570,Elite Short Stories: Samuel Omar,tvSeries,2021,2021,Netflix,16,Drama,Drama,0,es,Lucía Alemany,Lucía Alemany,Elite Short Stories: Samuel Omar,599413,599413,599413,5783069,5783069,5783069,Lucía Alemany,Carlos Montero,Carlos Montero,Carlos Montero,10,1.2,1.2,1.2,1.4,1.4,1.4,23.7,3,1,ES,ES,14.7,25.7,Itzan Escamilla, Omar Ayuso,20.2,1.3,6.1,814,3.46
16306836,137571,Elite Short Stories: Patrick,tvMiniSeries,2021,2021,Netflix,18,Drama,Drama,0,es,Eduardo Chapero-Jackson,Eduardo Chapero-Jackson,Elite Short Stories: Patrick,599413,599413,599413,1028596,1028596,1028596,Eduardo Chapero-Jackson,Carlos Montero,Carlos Montero,Carlos Montero,12,1.2,1.2,1.2,0.6,0.6,0.6,18.2,3,1,ES,ES,13.9,14.6,Manu Ríos, Carla Díaz,14.2,0.9,6.1,923,3.44
11126994,94605,Arcane,tvSeries,2021,0,Netflix,14,Action,Adventure,0,en,Pascal Charrue,Arnaud Delord,Arcane,1865649,105169,11601652,7829396,8822595,7829396,Pascal Charrue,Mollie Bickley St. John,Ash Brannon,David Dunne,41,0.8,1.7,0.7,0.6,1.4,0.6,161.4,9,2,US,US,68.4,54.3,Hailee Steinfeld, Ella Purnell,61.4,1.0,9.0,255142,5.54
9817236,42673,Shadow,tvMiniSeries,2019,2019,Netflix,7,Action,Crime,0,ja,Gareth Crocker,Fred Wolmarans,Shadow,7898605,7898605,7898605,7898605,7898606,7898605,Gareth Crocker,Gareth Crocker,Gareth Crocker,Gareth Crocker,25,0.6,0.6,0.6,0.6,0.6,0.6,76.8,26,1,JP,JP,0.6,23.1,Akio Matsuoka, Ikue Otani,11.8,0.6,6.6,1063,3.84
9381622,2734,Special,tvSeries,2019,2021,Netflix,14,Comedy,Drama,0,en,Anna Dokoza,Craig Johnson,Special,5067086,5100890,2307202,1857131,2574897,1857131,Anna Dokoza,Ryan O'Connell,Mason Flink,Keshni Kashyap,43,0.6,0.6,0.6,1.0,1.0,1.0,1629.0,542,25,US,US,42.9,30.8,Mariska Hargitay, Ice-T,36.9,0.8,7.6,10176,4.94
10545250,127041,Eden,tvSeries,2021,0,Netflix,16,Action,Adventure,0,en,Yasuhiro Irie,Yasuhiro Irie,Eden,494838,4540287,494838,1771086,1771086,1771086,Yasuhiro Irie,Justin Leach,Kimiko Ueno,Justin Leach,42,0.7,1.6,0.7,2.1,2.1,2.1,112.9,8,1,AU,AU,6.7,41.0,BeBe Bettencourt, Sophie Wilde,23.8,1.6,6.6,1413,3.93
11905720,1095,She,tvSeries,2020,0,Netflix,18,Crime,Drama,0,ja,Arif Ali,Avinash Das,She,1665004,7664560,11439195,2358632,6468326,2358632,Arif Ali,Imtiaz Ali,Manish Gaekwad,Anuja Gondhalekar,25,6.5,6.5,0.6,0.6,0.6,0.6,326.7,52,2,JP,JP,15.6,33.3,Atsuko Tanaka, Akio Otsuka,24.4,2.6,6.4,6332,4.24
7818686,78319,James Acaster: Repertoire,tvMiniSeries,2018,2018,Netflix,14,Comedy,Comedy,1,en,Daniel Lucchesi,Daniel Lucchesi,James Acaster: Repertoire,4735423,4735423,4735423,3761121,3761121,3761121,Daniel Lucchesi,James Acaster,James Acaster,James Acaster,50,2.7,2.7,2.7,1.6,1.6,1.6,27.9,4,1,GB,GB,7.6,7.6,James Acaster,James Acaster,7.6,2.2,8.4,4218,4.49
8858472,91252,Daniel Sloss: Live Shows,tvMiniSeries,2018,2018,Netflix,18,Comedy,Comedy,1,en,Ryan Polito,Daniel Sloss,Daniel Sloss: Live Shows,3742536,3742536,3742536,689245,3742536,689245,Ryan Polito,Daniel Sloss,Daniel Sloss,Daniel Sloss,118,1.7,1.7,1.7,3.1,1.7,3.1,7.3,2,1,US,US,6.4,6.4,Daniel Sloss,Daniel Sloss,6.4,2.1,8.5,4004,4.32
9169602,89755,Historical Roasts,tvSeries,2019,2019,Netflix,18,Comedy,Comedy,0,en,Joel Gallen,Michael D. Ratner,Historical Roasts,1622388,10336402,189504,302778,4412275,302778,Joel Gallen,Kevin Schini,Nicole Becannon,Lance Crouther,29,1.0,0.6,2.7,2.8,0.7,2.8,9.0,6,1,US,US,18.3,18.3,Jeff Ross,Jeff Ross,18.3,1.8,5.4,1825,3.21
