,imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name
351,tt6333104,tvMiniSeries,Hot Girls Wanted: Turned On,Hot Girls Wanted: Turned On,2017,2017,280,6.6,2358.0,Netflix,18,6333104,71373,"('Rashida Jones', 'Ronna Gradus', 'Jill Bauer')",4991098,4991143.0,429069.0,4991098,4991143.0,517777.0,Documentary,Documentary,Jill Bauer,Ronna Gradus,Jill Bauer,Jill Bauer,Ronna Gradus,Rashida Jones
352,tt6792200,tvMiniSeries,The Keepers,The Keepers,2017,2017,436,8.0,24537.0,Netflix,18,6792200,26101,,\N,,,1713913,1713913,1713913,Crime,Documentary,Ryan White,Ryan White,Ryan White,,,
353,tt1877895,tvMiniSeries,Daughters of Destiny,Daughters of Destiny,2017,0,60,8.6,999.0,Netflix,7,1877895,73073,Vanessa Roth,0745043,,,0745043,0745043,0745043,Documentary,Documentary,Vanessa Roth,Vanessa Roth,Vanessa Roth,Vanessa Roth,,
354,tt7293754,tvMiniSeries,Fire Chasers,Fire Chasers,2017,2017,0,6.6,410.0,Netflix,13,7293754,73807,,\N,,,2056034,2056034,2056034,Documentary,Documentary,Julian T. Pinder,Julian T. Pinder,Julian T. Pinder,,,
355,tt7349602,tvSeries,The Confession Tapes,The Confession Tapes,2017,0,46,7.5,5654.0,Netflix,16,7349602,73792,Kelly Loudenberg,4162660,,,4162660,1826961.0,4457096.0,Crime,Documentary,Kelly Loudenberg,Christina Burchard,Kelly Loudenberg,Kelly Loudenberg,,
356,tt7453996,tvSeries,Jack Whitehall: Travels with My Father,Jack Whitehall: Travels with My Father,2017,2021,30,7.6,5972.0,Netflix,16,7453996,74100,Jack Whitehall,\N,,,1766591,2299244.0,4327851.0,Comedy,Documentary,John Hodgson,Christian Watt,John Hodgson,,,
357,tt7334894,tvSeries,The Day I Met El Chapo: The Kate Del Castillo Story,The Day I Met El Chapo: The Kate Del Castillo Story,2017,2017,60,6.8,1181.0,Netflix,18,7334894,74579,,5246200,,,1646455,1646455,1646455,Biography,Documentary,Carlos Armella,Carlos Armella,Carlos Armella,Natasha Ybarra Klor,,
358,tt7306056,tvMiniSeries,Wormwood,Wormwood,2017,2017,241,7.0,4639.0,Netflix,14,7306056,73581,Errol Morris,1634307,1159164.0,8351983.0,0001554,0001554,0001554,Biography,Documentary,Errol Morris,Errol Morris,Errol Morris,Kieran Fitzgerald,Steven Hathaway,Molly Rokosz
359,tt7782022,tvSeries,Dope,Dope,2017,0,45,7.3,1804.0,Netflix,18,7782022,75892,Rob VanAlkemade,3048444,,,6239211,8071832.0,3048444.0,Crime,Documentary,Nonuk Walter,Richard Mejeh,Nonuk Walter,Ben Reid,,
360,tt7053920,tvSeries,The Toys That Made Us,The Toys That Made Us,2017,2019,46,7.9,6086.0,Netflix,14,7053920,75871,Brian Volk-Weiss,9488358,1240253.0,,0827868,901449.0,0827868,Comedy,Documentary,Tom Stern,Brian Volk-Weiss,Tom Stern,Nicholas Ferrell,Benjamin J. Frost,
361,tt7763662,tvSeries,Rotten,Rotten,2018,2019,55,7.2,4048.0,Netflix,18,7763662,76153,,9553174,1580544.0,5836069.0,3081698,1580544.0,7896707.0,Documentary,Documentary,Lucy Kennedy,Ted Gesing,Lucy Kennedy,Chris Cechin-De La Rosa,Ted Gesing,Lucy Kennedy
362,tt7935522,tvSeries,Drug Lords,Drug Lords,2018,2018,42,6.8,1505.0,Netflix,18,7935522,43348,,4140194,,,1635390,2609085.0,1635390,Biography,Crime,Marc Tiley,Mike Welsh,Marc Tiley,Razor Rizzotti,,
363,tt7889220,tvSeries,Dirty Money,Dirty Money,2018,2020,60,8.1,10038.0,Netflix,14,7889220,76307,,2970330,12590262.0,,5705851,316795.0,1097475.0,Crime,Documentary,Erin Lee Carr,Alex Gibney,Erin Lee Carr,Josh Adler,Nurkan Aydogan,
364,tt5697642,tvSeries,Coach Snoop,Coach Snoop,2016,0,30,6.9,637.0,Netflix,13,5697642,76808,kaosrip01,1715501,,,1715501,4656750.0,3432976.0,Documentary,Documentary,Rory Karpf,Jeff Cvitkovic,Rory Karpf,Rory Karpf,,
365,tt7907916,tvSeries,Ugly Delicious,Ugly Delicious,2018,0,50,7.8,3735.0,Netflix,18,7907916,77416,,\N,,,3335696,1365879.0,772907.0,Documentary,Documentary,Jason Zeldes,Morgan Neville,Jason Zeldes,,,
366,tt8004578,tvSeries,Flint Town,Flint Town,2018,2018,45,7.8,4032.0,Netflix,18,8004578,77591,,\N,,,2558972,2645985.0,4078902.0,Crime,Documentary,Zackary Canepari,Drea Cooper,Zackary Canepari,,,
367,tt7768848,tvMiniSeries,Wild Wild Country,Wild Wild Country,2018,2018,403,8.1,34191.0,Netflix,18,7768848,77601,,\N,,,1331494,6195256.0,1331494,Crime,Documentary,Chapman Way,Maclain Way,Chapman Way,,,
368,tt7981052,tvMiniSeries,Rapture,Rapture,2018,0,0,7.1,591.0,Netflix,18,7981052,77061,,\N,,,6922517,4023702.0,304135.0,Documentary,Music,Marcus A. Clarke,Steven Caple Jr.,Marcus A. Clarke,,,
369,tt8200004,tvMiniSeries,Bobby Kennedy for President,Bobby Kennedy for President,2018,2018,245,8.1,2053.0,Netflix,18,8200004,78704,,\N,,,2929021,2929021,2929021,Biography,Documentary,Dawn Porter,Dawn Porter,Dawn Porter,,,
370,tt8342862,tvMiniSeries,Evil Genius: The True Story of America's Most Diabolical Bank Heist,Evil Genius: The True Story of America's Most Diabolical Bank Heist,2018,2018,192,7.5,30483.0,Netflix,18,8342862,79126,,0775446,,,2490843,775446.0,2490843,Crime,Documentary,Trey Borzillieri,Barbara Schroeder,Trey Borzillieri,Barbara Schroeder,,
371,tt8194716,tvMiniSeries,November 13: Attack on Paris,November 13: Attack on Paris,2018,2018,55,8.3,3670.0,Netflix,18,8194716,79932,"('Gédéon Naudet', 'Jules Naudet')",1150227,4742794.0,4680447.0,1150227,1150228.0,1150227,Documentary,Documentary,Gédéon Naudet,Jules Naudet,Gédéon Naudet,Gédéon Naudet,Morgane Barrier,Karim Kamrani
372,tt8725166,tvSeries,Dark Tourist,Dark Tourist,2018,2018,40,7.5,8043.0,Netflix,18,8725166,81002,"('David Farrier', 'Carthew Neal', 'Polly Fryer', 'Mark McNeill')",0394545,,,1190886,3481076.0,1406778.0,Documentary,Documentary,Colin Rothbart,Zoe McIntosh,Colin Rothbart,Paul Horan,,
373,tt8772088,tvMiniSeries,Salt Fat Acid Heat,Salt Fat Acid Heat,2018,2018,0,7.7,2737.0,Netflix,7,8772088,83039,,10014497,,,0837576,0837576,0837576,Documentary,Documentary,Caroline Suh,Caroline Suh,Caroline Suh,Samin Nosrat,,
374,tt9047526,tvSeries,Fightworld,Fightworld,2018,0,40,7.5,935.0,Netflix,18,9047526,83061,,\N,,,0571828,0571828,0571828,Documentary,Documentary,Padraic McKinley,Padraic McKinley,Padraic McKinley,,,
375,tt6775816,tvSeries,Terrorism Close Calls,Terrorism Close Calls,2018,0,50,5.2,839.0,Netflix,18,6775816,83462,Marek Bureš,1706119,,,3434243,1706119.0,8905365.0,Documentary,Documentary,Marek Bures,Maria Berry,Marek Bures,Maria Berry,,
376,tt7440274,tvSeries,Medal of Honor,Medal of Honor,2018,2018,60,8.3,1903.0,Netflix,18,7440274,83109,,1602465,1771385.0,2594450.0,0499215,534901.0,7054.0,Documentary,War,Robert Legato,James Madigan,Robert Legato,Lorna Graham,Brandon Birtell,Kurtis Birtell
377,tt8914684,tvSeries,Sunderland 'Til I Die,Sunderland 'Til I Die,2018,2020,39,8.1,8995.0,Netflix,18,8914684,84777,,\N,,,6114253,2008948.0,7135246.0,Documentary,Sport,Jonna McIver,Adam Donneky,Jonna McIver,,,
378,tt0914376,tvMiniSeries,The Innocent Man,The Innocent Man,2018,2018,284,7.3,6433.0,Netflix,16,914376,44969,,1895871,1943168.0,1300.0,1943168,1943168,1943168,Crime,Documentary,Clay Tweel,Clay Tweel,Clay Tweel,Ross M. Dinerstein,Clay Tweel,John Grisham
379,tt9315990,tvSeries,7 Days Out,7 Days Out,2018,0,48,6.8,630.0,Netflix,7,9315990,85159,,\N,,,1427149,1101674.0,725053.0,Documentary,Documentary,Andrew Rossi,Andrew Fried,Andrew Rossi,,,
380,tt9078908,tvMiniSeries,Murder Mountain,Murder Mountain,2018,2018,43,6.8,3484.0,Netflix,16,9078908,85276,,\N,,,0954722,0954722,0954722,Crime,Documentary,Joshua Zeman,Joshua Zeman,Joshua Zeman,,,
381,tt9426194,tvSeries,Trigger Warning with Killer Mike,Trigger Warning with Killer Mike,2019,2019,30,7.1,1297.0,Netflix,18,9426194,85956,,0154074,3722112.0,2105137.0,1871577,1871577,1871577,Comedy,Documentary,Vikram Gandhi,Vikram Gandhi,Vikram Gandhi,Vernon Chatman,Daniel Weidenfeld,Nick Weidenfeld
382,tt9425132,tvMiniSeries,Conversations with a Killer: The Ted Bundy Tapes,Conversations with a Killer: The Ted Bundy Tapes,2019,2019,236,7.7,32431.0,Netflix,18,9425132,85833,Joe Berlinger,0075666,,,0075666,0075666,0075666,Biography,Crime,Joe Berlinger,Joe Berlinger,Joe Berlinger,Joe Berlinger,,
383,tt9584024,tvMiniSeries,Examination of Conscience,Examination of Conscience,2019,2019,154,7.8,488.0,Netflix,18,9584024,86169,,3729938,10391492.0,2037005.0,2037005,2037005,2037005,Crime,Documentary,Albert Solé,Albert Solé,Albert Solé,Amanda Sans Pantling,Meritxell Llorens,Albert Solé
384,tt9654082,tvSeries,Larry Charles' Dangerous World of Comedy,Larry Charles' Dangerous World of Comedy,2019,2019,60,7.3,629.0,Netflix,18,9654082,86616,,0153078,,,0153078,0153078,0153078,Comedy,Documentary,Larry Charles,Larry Charles,Larry Charles,Larry Charles,,
385,tt9817218,tvSeries,Losers,Losers,2019,0,30,7.6,1952.0,Netflix,18,9817218,87216,,4383865,,,5943449,5943449,5943449,Documentary,Sport,Mickey Duzyj,Mickey Duzyj,Mickey Duzyj,Brin-Jonathan Butler,,
386,tt9879074,tvSeries,The Disappearance of Madeleine McCann,The Disappearance of Madeleine McCann,2019,2019,60,6.6,11528.0,Netflix,16,9879074,87600,,\N,,,0807687,0807687,0807687,Crime,Documentary,Chris Smith,Chris Smith,Chris Smith,,,
387,tt9253866,tvSeries,Our Planet,Our Planet,2019,2023,50,9.3,49540.0,Netflix,7,9253866,83880,,\N,,,5694196,2455301.0,1651928.0,Documentary,Documentary,Mandi Stark,Sophie Lanfear,Mandi Stark,,,
388,tt10243640,tvSeries,1994,1994,2019,0,0,7.6,580.0,Netflix,18,10243640,89505,Diego Enrique Osorno,5142203,2566765.0,,5142203,5142203,5142203,Documentary,History,Diego Enrique Osorno,Diego Enrique Osorno,Diego Enrique Osorno,Diego Enrique Osorno,Juan Elias Tovar,
389,tt10243692,tvSeries,Killer Ratings,Killer Ratings,2019,2019,351,7.6,1908.0,Netflix,18,10243692,89899,"('Eamonn Matthews', 'Dinah Lord')",3486607,3614372.0,1248687.0,2337991,3486607.0,3141439.0,Crime,Documentary,Marcelo Galvão,Daniel Bogado,Marcelo Galvão,Daniel Bogado,Dinah Lord,Eamonn Matthews
390,tt10359446,tvSeries,The Chef Show,The Chef Show,2019,2020,30,8.2,5522.0,Netflix,18,10359446,89557,,\N,,,0269463,0269463,0269463,Documentary,Documentary,Jon Favreau,Jon Favreau,Jon Favreau,,,
391,tt8033244,tvMiniSeries,The Alcàsser Murders,The Alcàsser Murders,2019,2019,303,7.0,2543.0,Netflix,18,8033244,90274,Ramón Campos,1202178,1119672.0,,1119672,1119672,1119672,Crime,Documentary,Elías León Siminiani,Elías León Siminiani,Elías León Siminiani,Ramón Campos,Elías León Siminiani,
392,tt10376904,tvSeries,Exhibit A,Exhibit A,2019,2019,144,6.3,1201.0,Netflix,14,10376904,90725,Kelly Loudenberg,4162660,,,4162660,4162660,4162660,Crime,Documentary,Kelly Loudenberg,Kelly Loudenberg,Kelly Loudenberg,Kelly Loudenberg,,
393,tt7949606,tvMiniSeries,The Last Czars,The Last Czars,2019,2019,45,7.3,9397.0,Netflix,18,7949606,90665,,5638219,2264771.0,354167.0,0568260,2227814.0,0568260,Documentary,Drama,Adrian McDowall,Gareth Tunley,Adrian McDowall,Christopher Bell,Dana Fainaru,Sasha Hails
394,tt10242848,tvSeries,Taco Chronicles,Taco Chronicles,2019,0,34,7.8,946.0,Netflix,18,10242848,91065,Pablo Cruz,3491078,1753723.0,,14315035,3514019.0,4202258.0,Documentary,Documentary,Daniela Anelisse Rodríguez,Santiago Fabregas,Daniela Anelisse Rodríguez,Santiago Maza,Arcadi Palerm-Artis,
395,tt10837476,tvMiniSeries,Inside Bill's Brain: Decoding Bill Gates,Inside Bill's Brain: Decoding Bill Gates,2019,2019,52,7.8,11578.0,Netflix,14,10837476,93016,,\N,,,0346550,0346550,0346550,Documentary,Documentary,Davis Guggenheim,Davis Guggenheim,Davis Guggenheim,,,
396,tt10977486,tvSeries,Living Undocumented,Living Undocumented,2019,2019,45,7.2,612.0,Netflix,18,10977486,93723,,\N,,,1127338,2315447.0,1127338,Documentary,Documentary,Aaron Saidman,Anna Chai,Aaron Saidman,,,
397,tt11063952,tvSeries,Unnatural Selection,Unnatural Selection,2019,0,66,7.9,2162.0,Netflix,13,11063952,94647,"('Joe Egender', 'Leeor Kaufman')",\N,,,1113895,3715359.0,1113895,Documentary,Documentary,Joe Egender,Leeor Kaufman,Joe Egender,,,
398,tt10681670,tvSeries,"Breakfast, Lunch & Dinner","Breakfast, Lunch & Dinner",2019,2019,43,6.7,1137.0,Netflix,18,10681670,94611,,\N,,,1809262,2032609.0,3335696.0,Documentary,Documentary,Blake Davis,Dara Horenblas,Blake Davis,,,
399,tt11165002,tvMiniSeries,The Devil Next Door,The Devil Next Door,2019,2019,229,7.5,14834.0,Netflix,18,11165002,94813,,\N,,,9339825,2440349.0,9339825,Crime,Documentary,Yossi Bloch,Daniel Sivan,Yossi Bloch,,,
400,tt11168104,tvMiniSeries,Maradona in Mexico,Maradona in Mexico,2019,2019,230,7.2,1210.0,Netflix,18,11168104,95387,,\N,,,0994365,0994365,0994365,Comedy,Documentary,Angus MacQueen,Angus MacQueen,Angus MacQueen,,,
401,tt11269714,tvMiniSeries,Who Killed Little Gregory?,Who Killed Little Gregory?,2019,2019,60,7.4,3236.0,Netflix,16,11269714,95637,,5429784,2767042.0,3034580.0,0545382,0545382,0545382,Crime,Documentary,Gilles Marchand,Gilles Marchand,Gilles Marchand,Fabien Adda,Yvonne Debeaumarché,Anna Kwak
402,tt11215112,tvSeries,Narcoworld: Dope Stories,Narcoworld: Dope Stories,2019,0,39,6.6,375.0,Netflix,18,11215112,95661,,\N,,,1779831,1989544.0,7220090.0,Crime,Documentary,Steven Grandison,Dickon Le Marchant,Steven Grandison,,,
403,tt11168226,tvSeries,Broken,Broken,2019,0,0,6.8,1312.0,Netflix,18,11168226,71705,,9553174,6096260.0,1639577.0,6096260,1520612.0,6096260,Documentary,Documentary,Sarah Holm Johansen,Steve Rivo,Sarah Holm Johansen,Chris Cechin-De La Rosa,Sarah Holm Johansen,David Mettler
404,tt11307176,tvMiniSeries,The Confession Killer,The Confession Killer,2019,2019,240,7.4,10076.0,Netflix,14,11307176,95986,"('Robert Kenner', 'Taki Oldham')",\N,,,0448422,4423419.0,0448422,Crime,Documentary,Robert Kenner,Taki Oldham,Robert Kenner,,,
405,tt11318602,tvMiniSeries,Don't F**k with Cats: Hunting an Internet Killer,Don't F**k with Cats: Hunting an Internet Killer,2019,2019,187,8.0,60391.0,Netflix,18,11318602,96129,,2129029,,,2129029,2129029,2129029,Crime,Documentary,Mark Lewis,Mark Lewis,Mark Lewis,Mark Lewis,,
406,tt11475228,tvMiniSeries,Killer Inside: The Mind of Aaron Hernandez,Killer Inside: The Mind of Aaron Hernandez,2020,2020,201,7.4,18643.0,Netflix,18,11475228,97062,,\N,,,6183414,6183414,6183414,Crime,Documentary,Geno McDermott,Geno McDermott,Geno McDermott,,,
407,tt11497904,tvMiniSeries,Pandemic: How to Prevent an Outbreak,Pandemic: How to Prevent an Outbreak,2020,2020,50,6.4,2859.0,Netflix,13,11497904,96557,,\N,,,5244008,1464422.0,5178827.0,Documentary,Documentary,Ryan McGarry,Arianna LaPenne,Ryan McGarry,,,
408,tt9244578,tvSeries,Rise of Empires: Ottoman,Rise of Empires: Ottoman,2020,2022,44,7.9,30882.0,Netflix,16,9244578,96481,Kelly McPherson,6143726,1093521.0,574241.0,1566899,1566899,1566899,Documentary,Drama,Emre Sahin,Emre Sahin,Emre Sahin,Benjamin Kramer,Liz Lake,Kelly McPherson
409,tt11497922,tvMiniSeries,Night on Earth,Night on Earth,2020,2020,290,8.1,4830.0,Netflix,7,11497922,97861,,\N,,,1153667,2393148.0,3625110.0,Documentary,Documentary,Hannah Hoare,Bill Markham,Hannah Hoare,,,
410,tt11600174,tvMiniSeries,The Pharmacist,The Pharmacist,2020,2020,217,7.7,8493.0,Netflix,18,11600174,98735,"('Julia Willoughby Nason', 'Jenner Furst')",8746991,3117334.0,9941535.0,3117334,3749397.0,3117334,Crime,Documentary,Jenner Furst,Julia Willoughby Nason,Jenner Furst,Lana Barkin,Jenner Furst,Jed Lipinski
411,tt11744632,tvSeries,Babies,Babies,2020,0,0,6.9,864.0,Netflix,7,11744632,99103,Annabel Gillings,\N,,,3082457,5014675.0,916880.0,Documentary,Documentary,Kim Duke,Adam Perkins,Kim Duke,,,
412,tt11822998,tvMiniSeries,The Trials of Gabriel Fernandez,The Trials of Gabriel Fernandez,2020,2020,331,8.1,13134.0,Netflix,18,11822998,99626,Brian Knappenberger,\N,,,0460534,0460534,0460534,Crime,Documentary,Brian Knappenberger,Brian Knappenberger,Brian Knappenberger,,,
413,tt11958942,tvMiniSeries,How to Fix a Drug Scandal,How to Fix a Drug Scandal,2020,2020,211,7.0,3665.0,Netflix,18,11958942,100407,,2970330,,,5705851,5705851,5705851,Crime,Documentary,Erin Lee Carr,Erin Lee Carr,Erin Lee Carr,Josh Adler,,
414,tt11958922,tvMiniSeries,The Innocence Files,The Innocence Files,2020,2020,573,7.9,3030.0,Netflix,18,11958922,100379,"('Alex Gibney', 'Liz Garbus', 'Roger Ross Williams')",1440950,,,2141317,1160206.0,1397733.0,Crime,Documentary,Roger Ross Williams,Jed Rothstein,Roger Ross Williams,Dallas Brennan,,
415,tt12027008,tvSeries,Absurd Planet,Absurd Planet,2020,2020,0,4.0,1640.0,Netflix,7,12027008,101836,,11516462,,,11516462,11516462,11516462,Comedy,Documentary,Paul E. Raff,Paul E. Raff,Paul E. Raff,Paul E. Raff,,
416,tt11963042,tvSeries,Trial by Media,Trial by Media,2020,0,61,7.1,3497.0,Netflix,18,11963042,102901,"('George Clooney', 'Grant Heslov')",\N,,,1341941,3797834.0,3496466.0,Crime,Documentary,Skye Borgman,Garrett Bradley,Skye Borgman,,,
417,tt11958648,tvSeries,History 101,History 101,2020,0,22,6.8,4783.0,Netflix,16,11958648,102905,,7398886,1274518.0,1660955.0,1660955,1635390.0,916880.0,Documentary,History,Nick Clarke Powell,Marc Tiley,Nick Clarke Powell,Caitlyn Elizabeth,Bruce Kennedy,Nick Clarke Powell
418,tt12312250,tvMiniSeries,Jeffrey Epstein: Filthy Rich,Jeffrey Epstein: Filthy Rich,2020,2020,227,7.1,27396.0,Netflix,18,12312250,103506,,\N,,,5494544,5494544,5494544,Crime,Documentary,Lisa Bryant,Lisa Bryant,Lisa Bryant,,,
419,tt12190580,tvSeries,Lenox Hill,Lenox Hill,2020,2020,0,8.7,2858.0,Netflix,16,12190580,102281,"('Adi Barash', 'Ruthie Shatz')",1188572,789461.0,,1188572,789461.0,1188572,Documentary,Documentary,Adi Barash,Ruthie Shatz,Adi Barash,Adi Barash,Ruthie Shatz,
420,tt12429046,tvSeries,Home Game,Home Game,2020,2020,36,7.0,970.0,Netflix,13,12429046,105274,,2096169,,,6832614,2096169.0,1101674.0,Documentary,Sport,Austin Reza,Ryan Duffy,Austin Reza,Ryan Duffy,,
421,tt12588416,tvMiniSeries,The Business of Drugs,The Business of Drugs,2020,2020,0,7.2,1859.0,Netflix,18,12588416,105305,,9553174,,,4869069,1497006.0,2258028.0,Crime,Documentary,Erik Osterholm,Jesse Sweet,Erik Osterholm,Chris Cechin-De La Rosa,,
422,tt12742136,tvMiniSeries,Street Food: Latin America,Street Food: Latin America,2020,2020,30,7.8,1588.0,Netflix,0,12742136,105488,David Gelb,0312173,2770831.0,,0586995,1628204.0,0586995,Documentary,Documentary,Daniel Milder,Tamara Rosenfeld,Daniel Milder,David Gelb,Brian McGinn,
423,tt12588372,tvMiniSeries,Fear City: New York vs the Mafia,Fear City: New York vs the Mafia,2020,2020,156,7.1,8306.0,Netflix,18,12588372,105489,,\N,,,0387700,0387700,0387700,Crime,Documentary,Sam Hobkinson,Sam Hobkinson,Sam Hobkinson,,,
424,tt12753692,tvSeries,Connected: The Hidden Science of Everything,Connected: The Hidden Science of Everything,2020,2020,45,7.5,1877.0,Netflix,18,12753692,106525,,\N,,,1464422,2186293.0,7350788.0,Comedy,Documentary,Arianna LaPenne,Nick Brigden,Arianna LaPenne,,,
425,tt12754910,tvSeries,Immigration Nation,Immigration Nation,2020,0,0,7.6,1210.0,Netflix,16,12754910,106359,"('Shaul Schwarz', 'Christina Clusiau')",\N,,,7895182,5356362.0,7895182,Documentary,Documentary,Christina Clusiau,Shaul Schwarz,Christina Clusiau,,,
426,tt12753698,tvSeries,World's Most Wanted,World's Most Wanted,2020,2020,45,7.1,2876.0,Netflix,16,12753698,106513,,\N,,,6527559,11793854.0,6600676.0,Crime,Documentary,Martin Boudot,Cyprien Dhaese,Martin Boudot,,,
427,tt12759334,tvSeries,Tiny Creatures,Tiny Creatures,2020,2020,0,5.1,1392.0,Netflix,7,12759334,106514,,4574809,428455.0,,0428455,0428455,0428455,Documentary,Drama,Jonathan Jones,Jonathan Jones,Jonathan Jones,Gemma Brandt,Jonathan Jones,
428,tt12759400,tvMiniSeries,High Score,High Score,2020,2020,252,7.4,8754.0,Netflix,14,12759400,106754,France Costrel,\N,,,3632546,4323457.0,7480847.0,Documentary,History,William Acks,France Costrel,William Acks,,,
429,tt12917170,tvMiniSeries,Chef's Table: BBQ,Chef's Table: BBQ,2020,2020,40,7.8,1220.0,Netflix,13,12917170,107671,David Gelb,0312173,,,2770831,422316.0,3324867.0,Documentary,Documentary,Brian McGinn,Clay Jeter,Brian McGinn,David Gelb,,
430,tt12875794,tvMiniSeries,La Línea: Shadow of Narco,La Línea: Shadow of Narco,2020,2020,0,6.4,453.0,Netflix,18,12875794,107904,,4653885,,,0602332,0602332,0602332,Crime,Documentary,Pepe Mora,Pepe Mora,Pepe Mora,Darío García García,,
431,tt12930534,tvMiniSeries,Challenger: The Final Flight,Challenger: The Final Flight,2020,2020,179,7.8,7735.0,Netflix,14,12930534,108298,"('Glen Zipper', 'Steven Leckart')",6026697,3581772.0,,0432616,6026697.0,0432616,Documentary,History,Daniel Junge,Steven Leckart,Daniel Junge,Steven Leckart,Glen Zipper,
432,tt12939836,tvMiniSeries,A Perfect Crime,A Perfect Crime,2020,2020,40,7.3,1659.0,Netflix,13,12939836,110412,"('Georg Tschurtschenthaler', 'Christian Beetz')",1037417,2935195.0,676223.0,0676223,2828225.0,2543882.0,Crime,Documentary,Jan Peter,Georg Tschurtschenthaler,Jan Peter,Christian Beetz,Martin Behnke,Jan Peter
433,tt13110256,tvSeries,Song Exploder,Song Exploder,2020,2020,0,7.4,865.0,Netflix,18,13110256,110186,,\N,,,3335696,1365879.0,1958109.0,Documentary,Music,Jason Zeldes,Morgan Neville,Jason Zeldes,,,
434,tt12923630,tvSeries,Bad Boy Billionaires: India,Bad Boy Billionaires: India,2020,0,59,7.9,3392.0,Netflix,13,12923630,111086,,4204662,,,4204662,2580808.0,713864.0,Biography,Crime,Dylan Mohan Gray,Johanna Hamilton,Dylan Mohan Gray,Dylan Mohan Gray,,
435,tt13244092,tvMiniSeries,Carmel: Who Killed Maria Marta?,Carmel: Who Killed Maria Marta?,2020,2020,229,7.0,2704.0,Netflix,13,13244092,111495,Alejandro Hartmann,7691245,366914.0,2984405.0,0366914,0366914,0366914,Crime,Documentary,Alejandro Hartmann,Alejandro Hartmann,Alejandro Hartmann,Lucas Bucci,Alejandro Hartmann,Sofía Mora
436,tt13363298,tvMiniSeries,Trial 4,Trial 4,2020,2020,437,7.5,2311.0,Netflix,18,13363298,112278,,\N,,,0121918,0121918,0121918,Crime,Documentary,Rémy Burkel,Rémy Burkel,Rémy Burkel,,,
437,tt13464340,tvSeries,Alien Worlds,Alien Worlds,2020,2020,42,6.6,4095.0,Netflix,7,13464340,113178,,\N,,,2774133,5595772.0,1941975.0,Animation,Documentary,Daniel M. Smith,Suzy Boyles,Daniel M. Smith,,,
438,tt13540900,tvMiniSeries,Room 2806: The Accusation,Room 2806: The Accusation,2020,2020,197,7.0,2500.0,Netflix,16,13540900,114003,,13397497,3717761.0,,0504267,0504267,0504267,Crime,Documentary,Jalil Lespert,Jalil Lespert,Jalil Lespert,Margot Haddad,Stéphanie Marteau,
439,tt13487106,tvSeries,The Surgeon's Cut,The Surgeon's Cut,2020,2020,0,8.5,1223.0,Netflix,16,13487106,113647,,\N,,,0086872,2238455.0,2664904.0,Documentary,Documentary,Lucy Blakstad,Stephen Cooter,Lucy Blakstad,,,
440,tt13486136,tvSeries,Anitta: Made in Honório,Anitta: Made in Honório,2020,2020,0,7.0,458.0,Netflix,14,13486136,113415,,\N,,,0905343,9591371.0,0905343,Biography,Documentary,Andrucha Waddington,Pedro Waddington,Andrucha Waddington,,,
